sign_id,ratio,k,n_injected,injected_idx,injected_frames,n_detected,detected_idx,detected_frames,detect_precision,detect_recall,err_m,fallback
12,0.3,7,2,0|6,2011_09_26_drive_0014_0000000158|2011_09_26_drive_0014_0000000164,3,0|5|6,2011_09_26_drive_0014_0000000158|2011_09_26_drive_0014_0000000163|2011_09_26_drive_0014_0000000164,0.667,1.0,0.84,0
13,0.3,11,3,3|8|10,2011_09_26_drive_0014_0000000262|2011_09_26_drive_0014_0000000267|2011_09_26_drive_0014_0000000269,3,3|8|10,2011_09_26_drive_0014_0000000262|2011_09_26_drive_0014_0000000267|2011_09_26_drive_0014_0000000269,1.0,1.0,0.6,0
15,0.3,14,4,1|8|10|13,2011_09_26_drive_0015_0000000238|2011_09_26_drive_0015_0000000245|2011_09_26_drive_0015_0000000247|2011_09_26_drive_0015_0000000250,3,1|8|13,2011_09_26_drive_0015_0000000238|2011_09_26_drive_0015_0000000245|2011_09_26_drive_0015_0000000250,1.0,0.75,0.313,0
17,0.3,11,3,5|6|10,2011_09_26_drive_0018_0000000206|2011_09_26_drive_0018_0000000207|2011_09_26_drive_0018_0000000211,3,5|6|10,2011_09_26_drive_0018_0000000206|2011_09_26_drive_0018_0000000207|2011_09_26_drive_0018_0000000211,1.0,1.0,1.089,0
18,0.3,17,5,0|5|9|14|16,2011_09_26_drive_0018_0000000205|2011_09_26_drive_0018_0000000210|2011_09_26_drive_0018_0000000214|2011_09_26_drive_0018_0000000219|2011_09_26_drive_0018_0000000221,3,5|9|14,2011_09_26_drive_0018_0000000210|2011_09_26_drive_0018_0000000214|2011_09_26_drive_0018_0000000219,1.0,0.6,3.709,0
21,0.3,11,3,2|4|8,2011_09_26_drive_0028_0000000184|2011_09_26_drive_0028_0000000186|2011_09_26_drive_0028_0000000190,3,2|4|8,2011_09_26_drive_0028_0000000184|2011_09_26_drive_0028_0000000186|2011_09_26_drive_0028_0000000190,1.0,1.0,3.255,0
24,0.3,8,2,6|7,2011_09_26_drive_0028_0000000406|2011_09_26_drive_0028_0000000407,3,0|6|7,2011_09_26_drive_0028_0000000400|2011_09_26_drive_0028_0000000406|2011_09_26_drive_0028_0000000407,0.667,1.0,0.563,0
25,0.3,10,3,0|7|9,2011_09_26_drive_0029_0000000164|2011_09_26_drive_0029_0000000179|2011_09_26_drive_0029_0000000183,3,3|7|9,2011_09_26_drive_0029_0000000170|2011_09_26_drive_0029_0000000179|2011_09_26_drive_0029_0000000183,0.667,0.667,2.679,0
26,0.3,10,3,2|3|7,2011_09_26_drive_0029_0000000168|2011_09_26_drive_0029_0000000170|2011_09_26_drive_0029_0000000179,3,2|3|7,2011_09_26_drive_0029_0000000168|2011_09_26_drive_0029_0000000170|2011_09_26_drive_0029_0000000179,1.0,1.0,3.77,0
27,0.3,10,3,1|3|5,2011_09_26_drive_0029_0000000166|2011_09_26_drive_0029_0000000170|2011_09_26_drive_0029_0000000174,3,1|3|5,2011_09_26_drive_0029_0000000166|2011_09_26_drive_0029_0000000170|2011_09_26_drive_0029_0000000174,1.0,1.0,3.921,0
28,0.3,8,2,1|4,2011_09_26_drive_0032_0000000215|2011_09_26_drive_0032_0000000220,3,0|1|4,2011_09_26_drive_0032_0000000213|2011_09_26_drive_0032_0000000215|2011_09_26_drive_0032_0000000220,0.667,1.0,1.442,0
29,0.3,13,4,0|1|9|12,2011_09_26_drive_0032_0000000222|2011_09_26_drive_0032_0000000224|2011_09_26_drive_0032_0000000240|2011_09_26_drive_0032_0000000246,3,1|2|12,2011_09_26_drive_0032_0000000224|2011_09_26_drive_0032_0000000226|2011_09_26_drive_0032_0000000246,0.667,0.5,1.114,0
30,0.3,11,3,2|4|9,2011_09_26_drive_0032_0000000262|2011_09_26_drive_0032_0000000265|2011_09_26_drive_0032_0000000270,3,2|4|9,2011_09_26_drive_0032_0000000262|2011_09_26_drive_0032_0000000265|2011_09_26_drive_0032_0000000270,1.0,1.0,0.665,0
34,0.3,14,4,1|2|6|12,2011_09_26_drive_0036_0000000015|2011_09_26_drive_0036_0000000016|2011_09_26_drive_0036_0000000020|2011_09_26_drive_0036_0000000026,3,1|12|13,2011_09_26_drive_0036_0000000015|2011_09_26_drive_0036_0000000026|2011_09_26_drive_0036_0000000027,0.667,0.5,0.796,0
36,0.3,18,5,4|6|7|8|16,2011_09_26_drive_0036_0000000274|2011_09_26_drive_0036_0000000276|2011_09_26_drive_0036_0000000277|2011_09_26_drive_0036_0000000278|2011_09_26_drive_0036_0000000287,3,4|6|7,2011_09_26_drive_0036_0000000274|2011_09_26_drive_0036_0000000276|2011_09_26_drive_0036_0000000277,1.0,0.6,4.537,0
37,0.3,18,5,0|6|12|13|16,2011_09_26_drive_0036_0000000270|2011_09_26_drive_0036_0000000276|2011_09_26_drive_0036_0000000282|2011_09_26_drive_0036_0000000283|2011_09_26_drive_0036_0000000287,3,0|12|16,2011_09_26_drive_0036_0000000270|2011_09_26_drive_0036_0000000282|2011_09_26_drive_0036_0000000287,1.0,0.6,3.377,0
39,0.3,26,8,4|6|11|13|15|16|21|24,2011_09_26_drive_0046_0000000049|2011_09_26_drive_0046_0000000051|2011_09_26_drive_0046_0000000056|2011_09_26_drive_0046_0000000058|2011_09_26_drive_0046_0000000060|2011_09_26_drive_0046_0000000061|2011_09_26_drive_0046_0000000067|2011_09_26_drive_0046_0000000073,3,11|14|21,2011_09_26_drive_0046_0000000056|2011_09_26_drive_0046_0000000059|2011_09_26_drive_0046_0000000067,0.667,0.25,1.834,0
40,0.3,7,2,1|2,2011_09_26_drive_0051_0000000117|2011_09_26_drive_0051_0000000119,3,0|1|2,2011_09_26_drive_0051_0000000115|2011_09_26_drive_0051_0000000117|2011_09_26_drive_0051_0000000119,0.667,1.0,0.339,0
42,0.3,12,4,0|2|3|6,2011_09_26_drive_0051_0000000141|2011_09_26_drive_0051_0000000145|2011_09_26_drive_0051_0000000147|2011_09_26_drive_0051_0000000153,3,2|3|6,2011_09_26_drive_0051_0000000145|2011_09_26_drive_0051_0000000147|2011_09_26_drive_0051_0000000153,1.0,0.75,0.878,0
43,0.3,9,3,5|7|8,2011_09_26_drive_0056_0000000015|2011_09_26_drive_0056_0000000017|2011_09_26_drive_0056_0000000018,3,5|7|8,2011_09_26_drive_0056_0000000015|2011_09_26_drive_0056_0000000017|2011_09_26_drive_0056_0000000018,1.0,1.0,1.399,0
45,0.3,13,4,1|5|8|11,2011_09_26_drive_0057_0000000330|2011_09_26_drive_0057_0000000334|2011_09_26_drive_0057_0000000337|2011_09_26_drive_0057_0000000340,3,1|5|8,2011_09_26_drive_0057_0000000330|2011_09_26_drive_0057_0000000334|2011_09_26_drive_0057_0000000337,1.0,0.75,0.882,0
46,0.3,15,4,1|3|6|7,2011_09_26_drive_0059_0000000008|2011_09_26_drive_0059_0000000011|2011_09_26_drive_0059_0000000016|2011_09_26_drive_0059_0000000018,3,1|6|7,2011_09_26_drive_0059_0000000008|2011_09_26_drive_0059_0000000016|2011_09_26_drive_0059_0000000018,1.0,0.75,1.164,0
47,0.3,19,6,3|4|6|12|13|18,2011_09_26_drive_0059_0000000011|2011_09_26_drive_0059_0000000013|2011_09_26_drive_0059_0000000016|2011_09_26_drive_0059_0000000028|2011_09_26_drive_0059_0000000030|2011_09_26_drive_0059_0000000040,3,3|4|12,2011_09_26_drive_0059_0000000011|2011_09_26_drive_0059_0000000013|2011_09_26_drive_0059_0000000028,1.0,0.5,1.21,0
48,0.3,19,6,1|5|8|12|13|17,2011_09_26_drive_0059_0000000008|2011_09_26_drive_0059_0000000015|2011_09_26_drive_0059_0000000020|2011_09_26_drive_0059_0000000028|2011_09_26_drive_0059_0000000030|2011_09_26_drive_0059_0000000038,3,5|12|17,2011_09_26_drive_0059_0000000015|2011_09_26_drive_0059_0000000028|2011_09_26_drive_0059_0000000038,1.0,0.5,1.624,0
49,0.3,13,4,0|1|2|11,2011_09_26_drive_0059_0000000055|2011_09_26_drive_0059_0000000056|2011_09_26_drive_0059_0000000058|2011_09_26_drive_0059_0000000076,3,0|1|9,2011_09_26_drive_0059_0000000055|2011_09_26_drive_0059_0000000056|2011_09_26_drive_0059_0000000072,0.667,0.5,1.069,0
50,0.3,13,4,0|4|5|9,2011_09_26_drive_0059_0000000055|2011_09_26_drive_0059_0000000062|2011_09_26_drive_0059_0000000064|2011_09_26_drive_0059_0000000072,3,0|4|5,2011_09_26_drive_0059_0000000055|2011_09_26_drive_0059_0000000062|2011_09_26_drive_0059_0000000064,1.0,0.75,0.46,0
51,0.3,13,4,5|6|9|12,2011_09_26_drive_0059_0000000064|2011_09_26_drive_0059_0000000066|2011_09_26_drive_0059_0000000072|2011_09_26_drive_0059_0000000078,3,6|9|12,2011_09_26_drive_0059_0000000066|2011_09_26_drive_0059_0000000072|2011_09_26_drive_0059_0000000078,1.0,0.75,1.775,0
52,0.3,11,3,7|8|10,2011_09_26_drive_0059_0000000358|2011_09_26_drive_0059_0000000360|2011_09_26_drive_0059_0000000364,3,7|8|10,2011_09_26_drive_0059_0000000358|2011_09_26_drive_0059_0000000360|2011_09_26_drive_0059_0000000364,1.0,1.0,3.324,0
54,0.3,13,4,3|5|8|12,2011_09_26_drive_0061_0000000171|2011_09_26_drive_0061_0000000173|2011_09_26_drive_0061_0000000176|2011_09_26_drive_0061_0000000180,3,3|5|12,2011_09_26_drive_0061_0000000171|2011_09_26_drive_0061_0000000173|2011_09_26_drive_0061_0000000180,1.0,0.75,1.065,0
58,0.3,33,10,7|9|11|18|20|22|23|25|28|31,2011_09_26_drive_0064_0000000401|2011_09_26_drive_0064_0000000403|2011_09_26_drive_0064_0000000405|2011_09_26_drive_0064_0000000412|2011_09_26_drive_0064_0000000414|2011_09_26_drive_0064_0000000416|2011_09_26_drive_0064_0000000417|2011_09_26_drive_0064_0000000419|2011_09_26_drive_0064_0000000422|2011_09_26_drive_0064_0000000425,3,20|23|31,2011_09_26_drive_0064_0000000414|2011_09_26_drive_0064_0000000417|2011_09_26_drive_0064_0000000425,1.0,0.3,4.5,0
63,0.3,7,2,1|6,2011_09_26_drive_0070_0000000352|2011_09_26_drive_0070_0000000357,3,0|1|6,2011_09_26_drive_0070_0000000351|2011_09_26_drive_0070_0000000352|2011_09_26_drive_0070_0000000357,0.667,1.0,2.989,0
64,0.3,10,3,4|7|9,2011_09_26_drive_0084_0000000137|2011_09_26_drive_0084_0000000140|2011_09_26_drive_0084_0000000142,3,4|7|9,2011_09_26_drive_0084_0000000137|2011_09_26_drive_0084_0000000140|2011_09_26_drive_0084_0000000142,1.0,1.0,6.519,0
67,0.3,18,5,3|9|11|15|16,2011_09_26_drive_0091_0000000122|2011_09_26_drive_0091_0000000128|2011_09_26_drive_0091_0000000130|2011_09_26_drive_0091_0000000134|2011_09_26_drive_0091_0000000135,3,3|15|16,2011_09_26_drive_0091_0000000122|2011_09_26_drive_0091_0000000134|2011_09_26_drive_0091_0000000135,1.0,0.6,1.123,0
68,0.3,16,5,0|3|4|10|13,2011_09_26_drive_0091_0000000133|2011_09_26_drive_0091_0000000136|2011_09_26_drive_0091_0000000138|2011_09_26_drive_0091_0000000150|2011_09_26_drive_0091_0000000156,3,3|4|13,2011_09_26_drive_0091_0000000136|2011_09_26_drive_0091_0000000138|2011_09_26_drive_0091_0000000156,1.0,0.6,6.398,0
69,0.3,10,3,2|4|6,2011_09_26_drive_0091_0000000326|2011_09_26_drive_0091_0000000330|2011_09_26_drive_0091_0000000334,3,2|4|6,2011_09_26_drive_0091_0000000326|2011_09_26_drive_0091_0000000330|2011_09_26_drive_0091_0000000334,1.0,1.0,0.705,0
70,0.3,11,3,7|8|10,2011_09_26_drive_0093_0000000140|2011_09_26_drive_0093_0000000141|2011_09_26_drive_0093_0000000143,3,7|8|9,2011_09_26_drive_0093_0000000140|2011_09_26_drive_0093_0000000141|2011_09_26_drive_0093_0000000142,0.667,0.667,1.674,0
71,0.3,12,4,1|2|10|11,2011_09_26_drive_0093_0000000134|2011_09_26_drive_0093_0000000135|2011_09_26_drive_0093_0000000143|2011_09_26_drive_0093_0000000144,3,1|2|10,2011_09_26_drive_0093_0000000134|2011_09_26_drive_0093_0000000135|2011_09_26_drive_0093_0000000143,1.0,0.75,1.213,0
72,0.3,26,8,4|5|6|10|12|16|22|23,2011_09_26_drive_0093_0000000360|2011_09_26_drive_0093_0000000361|2011_09_26_drive_0093_0000000362|2011_09_26_drive_0093_0000000366|2011_09_26_drive_0093_0000000368|2011_09_26_drive_0093_0000000372|2011_09_26_drive_0093_0000000378|2011_09_26_drive_0093_0000000379,3,1|4|22,2011_09_26_drive_0093_0000000357|2011_09_26_drive_0093_0000000360|2011_09_26_drive_0093_0000000378,0.667,0.25,14.919,0
73,0.3,17,5,0|2|5|6|11,2011_09_26_drive_0093_0000000356|2011_09_26_drive_0093_0000000358|2011_09_26_drive_0093_0000000361|2011_09_26_drive_0093_0000000362|2011_09_26_drive_0093_0000000367,3,11|14|16,2011_09_26_drive_0093_0000000367|2011_09_26_drive_0093_0000000370|2011_09_26_drive_0093_0000000372,0.333,0.2,9.213,0
75,0.3,19,6,1|2|6|8|11|14,2011_09_26_drive_0093_0000000357|2011_09_26_drive_0093_0000000358|2011_09_26_drive_0093_0000000362|2011_09_26_drive_0093_0000000364|2011_09_26_drive_0093_0000000367|2011_09_26_drive_0093_0000000370,3,0|5|17,2011_09_26_drive_0093_0000000356|2011_09_26_drive_0093_0000000361|2011_09_26_drive_0093_0000000373,0.0,0.0,11.697,0
76,0.3,19,6,4|8|14|16|17|18,2011_09_26_drive_0093_0000000364|2011_09_26_drive_0093_0000000368|2011_09_26_drive_0093_0000000374|2011_09_26_drive_0093_0000000376|2011_09_26_drive_0093_0000000377|2011_09_26_drive_0093_0000000378,3,0|5|15,2011_09_26_drive_0093_0000000360|2011_09_26_drive_0093_0000000365|2011_09_26_drive_0093_0000000375,0.0,0.0,10.84,0
81,0.3,7,2,3|4,2011_09_26_drive_0101_0000000429|2011_09_26_drive_0101_0000000430,3,3|5|6,2011_09_26_drive_0101_0000000429|2011_09_26_drive_0101_0000000431|2011_09_26_drive_0101_0000000432,0.333,0.5,1.955,0
84,0.3,8,2,0|2,2011_09_26_drive_0101_0000000744|2011_09_26_drive_0101_0000000746,3,0|2|5,2011_09_26_drive_0101_0000000744|2011_09_26_drive_0101_0000000746|2011_09_26_drive_0101_0000000749,0.667,1.0,2.613,0
87,0.3,19,6,0|3|4|5|7|13,2011_09_26_drive_0104_0000000016|2011_09_26_drive_0104_0000000019|2011_09_26_drive_0104_0000000020|2011_09_26_drive_0104_0000000021|2011_09_26_drive_0104_0000000023|2011_09_26_drive_0104_0000000029,3,3|7|17,2011_09_26_drive_0104_0000000019|2011_09_26_drive_0104_0000000023|2011_09_26_drive_0104_0000000033,0.667,0.333,0.474,0
88,0.3,19,6,7|9|11|13|16|17,2011_09_26_drive_0104_0000000023|2011_09_26_drive_0104_0000000025|2011_09_26_drive_0104_0000000027|2011_09_26_drive_0104_0000000029|2011_09_26_drive_0104_0000000032|2011_09_26_drive_0104_0000000033,3,9|13|17,2011_09_26_drive_0104_0000000025|2011_09_26_drive_0104_0000000029|2011_09_26_drive_0104_0000000033,1.0,0.5,0.849,0
89,0.3,12,4,0|1|6|11,2011_09_26_drive_0104_0000000016|2011_09_26_drive_0104_0000000017|2011_09_26_drive_0104_0000000022|2011_09_26_drive_0104_0000000027,3,0|1|11,2011_09_26_drive_0104_0000000016|2011_09_26_drive_0104_0000000017|2011_09_26_drive_0104_0000000027,1.0,0.75,14.006,0
90,0.3,19,6,9|10|12|14|15|18,2011_09_26_drive_0104_0000000045|2011_09_26_drive_0104_0000000046|2011_09_26_drive_0104_0000000048|2011_09_26_drive_0104_0000000050|2011_09_26_drive_0104_0000000051|2011_09_26_drive_0104_0000000054,3,9|12|15,2011_09_26_drive_0104_0000000045|2011_09_26_drive_0104_0000000048|2011_09_26_drive_0104_0000000051,1.0,0.5,1.448,0
91,0.3,16,5,2|3|10|13|15,2011_09_26_drive_0104_0000000059|2011_09_26_drive_0104_0000000060|2011_09_26_drive_0104_0000000067|2011_09_26_drive_0104_0000000070|2011_09_26_drive_0104_0000000072,3,3|13|15,2011_09_26_drive_0104_0000000060|2011_09_26_drive_0104_0000000070|2011_09_26_drive_0104_0000000072,1.0,0.6,0.976,0
93,0.3,14,4,3|7|9|13,2011_09_26_drive_0104_0000000199|2011_09_26_drive_0104_0000000203|2011_09_26_drive_0104_0000000205|2011_09_26_drive_0104_0000000209,3,3|7|13,2011_09_26_drive_0104_0000000199|2011_09_26_drive_0104_0000000203|2011_09_26_drive_0104_0000000209,1.0,0.75,0.59,0
94,0.3,8,2,4|5,2011_09_26_drive_0104_0000000223|2011_09_26_drive_0104_0000000225,3,4|5|6,2011_09_26_drive_0104_0000000223|2011_09_26_drive_0104_0000000225|2011_09_26_drive_0104_0000000227,0.667,1.0,0.269,0
96,0.3,7,2,2|6,2011_09_26_drive_0104_0000000303|2011_09_26_drive_0104_0000000307,3,1|2|6,2011_09_26_drive_0104_0000000302|2011_09_26_drive_0104_0000000303|2011_09_26_drive_0104_0000000307,0.667,1.0,0.796,0
97,0.3,13,4,5|6|9|10,2011_09_26_drive_0106_0000000209|2011_09_26_drive_0106_0000000210|2011_09_26_drive_0106_0000000213|2011_09_26_drive_0106_0000000214,3,5|6|10,2011_09_26_drive_0106_0000000209|2011_09_26_drive_0106_0000000210|2011_09_26_drive_0106_0000000214,1.0,0.75,3.113,0
98,0.3,18,5,3|5|9|10|15,2011_09_26_drive_0106_0000000207|2011_09_26_drive_0106_0000000209|2011_09_26_drive_0106_0000000213|2011_09_26_drive_0106_0000000214|2011_09_26_drive_0106_0000000221,3,5|9|10,2011_09_26_drive_0106_0000000209|2011_09_26_drive_0106_0000000213|2011_09_26_drive_0106_0000000214,1.0,0.6,1.062,0
99,0.3,10,3,1|3|6,2011_09_26_drive_0106_0000000213|2011_09_26_drive_0106_0000000215|2011_09_26_drive_0106_0000000219,3,2|3|7,2011_09_26_drive_0106_0000000214|2011_09_26_drive_0106_0000000215|2011_09_26_drive_0106_0000000221,0.333,0.333,8.197,0
102,0.3,11,3,1|5|8,2011_09_28_drive_0002_0000000035|2011_09_28_drive_0002_0000000043|2011_09_28_drive_0002_0000000049,3,1|5|8,2011_09_28_drive_0002_0000000035|2011_09_28_drive_0002_0000000043|2011_09_28_drive_0002_0000000049,1.0,1.0,0.437,0
103,0.3,14,4,0|2|5|10,2011_09_28_drive_0002_0000000058|2011_09_28_drive_0002_0000000061|2011_09_28_drive_0002_0000000064|2011_09_28_drive_0002_0000000069,3,2|5|10,2011_09_28_drive_0002_0000000061|2011_09_28_drive_0002_0000000064|2011_09_28_drive_0002_0000000069,1.0,0.75,12.322,0
105,0.3,8,2,4|6,2011_09_29_drive_0026_0000000010|2011_09_29_drive_0026_0000000014,3,4|6|7,2011_09_29_drive_0026_0000000010|2011_09_29_drive_0026_0000000014|2011_09_29_drive_0026_0000000016,0.667,1.0,0.356,0
106,0.3,8,2,3|6,2011_09_29_drive_0071_0000000165|2011_09_29_drive_0071_0000000171,3,3|5|6,2011_09_29_drive_0071_0000000165|2011_09_29_drive_0071_0000000169|2011_09_29_drive_0071_0000000171,0.667,1.0,1.67,0
108,0.3,17,5,4|8|9|14|16,2011_09_30_drive_0018_0000000081|2011_09_30_drive_0018_0000000085|2011_09_30_drive_0018_0000000086|2011_09_30_drive_0018_0000000091|2011_09_30_drive_0018_0000000093,3,4|8|14,2011_09_30_drive_0018_0000000081|2011_09_30_drive_0018_0000000085|2011_09_30_drive_0018_0000000091,1.0,0.6,1.368,0
109,0.3,21,6,3|4|7|8|11|16,2011_09_30_drive_0018_0000000743|2011_09_30_drive_0018_0000000744|2011_09_30_drive_0018_0000000747|2011_09_30_drive_0018_0000000748|2011_09_30_drive_0018_0000000751|2011_09_30_drive_0018_0000000756,3,3|8|11,2011_09_30_drive_0018_0000000743|2011_09_30_drive_0018_0000000748|2011_09_30_drive_0018_0000000751,1.0,0.5,0.354,0
111,0.3,21,6,0|7|10|11|16|19,2011_09_30_drive_0018_0000001484|2011_09_30_drive_0018_0000001491|2011_09_30_drive_0018_0000001494|2011_09_30_drive_0018_0000001495|2011_09_30_drive_0018_0000001500|2011_09_30_drive_0018_0000001503,3,0|11|19,2011_09_30_drive_0018_0000001484|2011_09_30_drive_0018_0000001495|2011_09_30_drive_0018_0000001503,1.0,0.5,1.388,0
112,0.3,21,6,2|3|8|9|10|18,2011_09_30_drive_0018_0000002262|2011_09_30_drive_0018_0000002263|2011_09_30_drive_0018_0000002268|2011_09_30_drive_0018_0000002269|2011_09_30_drive_0018_0000002270|2011_09_30_drive_0018_0000002278,3,0|1|2,2011_09_30_drive_0018_0000002260|2011_09_30_drive_0018_0000002261|2011_09_30_drive_0018_0000002262,0.333,0.167,2.372,0
114,0.3,9,3,2|5|6,2011_09_30_drive_0018_0000002605|2011_09_30_drive_0018_0000002608|2011_09_30_drive_0018_0000002609,3,2|5|6,2011_09_30_drive_0018_0000002605|2011_09_30_drive_0018_0000002608|2011_09_30_drive_0018_0000002609,1.0,1.0,1.617,0
115,0.3,14,4,0|1|2|13,2011_09_30_drive_0018_0000002660|2011_09_30_drive_0018_0000002661|2011_09_30_drive_0018_0000002662|2011_09_30_drive_0018_0000002673,3,0|1|2,2011_09_30_drive_0018_0000002660|2011_09_30_drive_0018_0000002661|2011_09_30_drive_0018_0000002662,1.0,0.75,1.025,0
117,0.3,7,2,1|5,2011_09_30_drive_0020_0000000223|2011_09_30_drive_0020_0000000227,3,0|1|5,2011_09_30_drive_0020_0000000222|2011_09_30_drive_0020_0000000223|2011_09_30_drive_0020_0000000227,0.667,1.0,0.943,0
118,0.3,16,5,3|7|12|13|14,2011_09_30_drive_0020_0000000846|2011_09_30_drive_0020_0000000850|2011_09_30_drive_0020_0000000855|2011_09_30_drive_0020_0000000856|2011_09_30_drive_0020_0000000857,3,7|13|14,2011_09_30_drive_0020_0000000850|2011_09_30_drive_0020_0000000856|2011_09_30_drive_0020_0000000857,1.0,0.6,2.393,0
119,0.3,7,2,3|4,2011_09_30_drive_0020_0000001044|2011_09_30_drive_0020_0000001045,3,3|4|6,2011_09_30_drive_0020_0000001044|2011_09_30_drive_0020_0000001045|2011_09_30_drive_0020_0000001047,0.667,1.0,0.904,0
120,0.3,16,5,2|6|9|14|15,2011_09_30_drive_0027_0000000107|2011_09_30_drive_0027_0000000111|2011_09_30_drive_0027_0000000114|2011_09_30_drive_0027_0000000119|2011_09_30_drive_0027_0000000120,3,2|14|15,2011_09_30_drive_0027_0000000107|2011_09_30_drive_0027_0000000119|2011_09_30_drive_0027_0000000120,1.0,0.6,3.844,0
121,0.3,18,5,1|3|4|6|7,2011_09_30_drive_0027_0000000433|2011_09_30_drive_0027_0000000435|2011_09_30_drive_0027_0000000436|2011_09_30_drive_0027_0000000438|2011_09_30_drive_0027_0000000439,3,1|4|7,2011_09_30_drive_0027_0000000433|2011_09_30_drive_0027_0000000436|2011_09_30_drive_0027_0000000439,1.0,0.6,0.591,0
122,0.3,10,3,2|6|7,2011_09_30_drive_0027_0000000442|2011_09_30_drive_0027_0000000446|2011_09_30_drive_0027_0000000447,3,2|5|6,2011_09_30_drive_0027_0000000442|2011_09_30_drive_0027_0000000445|2011_09_30_drive_0027_0000000446,0.667,0.667,6.522,0
124,0.3,15,4,1|7|11|12,2011_09_30_drive_0027_0000000609|2011_09_30_drive_0027_0000000615|2011_09_30_drive_0027_0000000619|2011_09_30_drive_0027_0000000620,3,0|1|5,2011_09_30_drive_0027_0000000608|2011_09_30_drive_0027_0000000609|2011_09_30_drive_0027_0000000613,0.333,0.25,1.294,0
125,0.3,15,4,3|10|12|14,2011_09_30_drive_0027_0000000611|2011_09_30_drive_0027_0000000618|2011_09_30_drive_0027_0000000620|2011_09_30_drive_0027_0000000623,3,10|12|14,2011_09_30_drive_0027_0000000618|2011_09_30_drive_0027_0000000620|2011_09_30_drive_0027_0000000623,1.0,0.75,0.959,0
126,0.3,27,8,3|7|15|16|18|21|22|26,2011_09_30_drive_0027_0000000617|2011_09_30_drive_0027_0000000622|2011_09_30_drive_0027_0000000630|2011_09_30_drive_0027_0000000642|2011_09_30_drive_0027_0000000644|2011_09_30_drive_0027_0000000647|2011_09_30_drive_0027_0000000648|2011_09_30_drive_0027_0000000652,3,7|15|16,2011_09_30_drive_0027_0000000622|2011_09_30_drive_0027_0000000630|2011_09_30_drive_0027_0000000642,1.0,0.375,2.205,0
127,0.3,7,2,0|4,2011_09_30_drive_0027_0000000859|2011_09_30_drive_0027_0000000863,3,0|2|4,2011_09_30_drive_0027_0000000859|2011_09_30_drive_0027_0000000861|2011_09_30_drive_0027_0000000863,0.667,1.0,1.132,0
130,0.3,16,5,2|6|7|8|15,2011_09_30_drive_0027_0000000996|2011_09_30_drive_0027_0000001000|2011_09_30_drive_0027_0000001001|2011_09_30_drive_0027_0000001002|2011_09_30_drive_0027_0000001009,3,7|9|15,2011_09_30_drive_0027_0000001001|2011_09_30_drive_0027_0000001003|2011_09_30_drive_0027_0000001009,0.667,0.4,2.902,0
132,0.3,7,2,0|4,2011_09_30_drive_0028_0000000061|2011_09_30_drive_0028_0000000065,3,0|4|6,2011_09_30_drive_0028_0000000061|2011_09_30_drive_0028_0000000065|2011_09_30_drive_0028_0000000069,0.667,1.0,1.235,0
138,0.3,9,3,1|4|7,2011_09_30_drive_0028_0000001862|2011_09_30_drive_0028_0000001866|2011_09_30_drive_0028_0000001872,3,1|4|7,2011_09_30_drive_0028_0000001862|2011_09_30_drive_0028_0000001866|2011_09_30_drive_0028_0000001872,1.0,1.0,3.988,0
139,0.3,7,2,3|4,2011_09_30_drive_0028_0000001868|2011_09_30_drive_0028_0000001870,3,3|4|6,2011_09_30_drive_0028_0000001868|2011_09_30_drive_0028_0000001870|2011_09_30_drive_0028_0000001874,0.667,1.0,1.091,0
141,0.3,15,4,4|6|10|11,2011_09_30_drive_0028_0000002478|2011_09_30_drive_0028_0000002480|2011_09_30_drive_0028_0000002485|2011_09_30_drive_0028_0000002486,3,6|10|11,2011_09_30_drive_0028_0000002480|2011_09_30_drive_0028_0000002485|2011_09_30_drive_0028_0000002486,1.0,0.75,5.646,0
142,0.3,12,4,5|6|9|10,2011_09_30_drive_0028_0000002489|2011_09_30_drive_0028_0000002490|2011_09_30_drive_0028_0000002496|2011_09_30_drive_0028_0000002499,3,5|6|9,2011_09_30_drive_0028_0000002489|2011_09_30_drive_0028_0000002490|2011_09_30_drive_0028_0000002496,1.0,0.75,1.838,0
144,0.3,11,3,0|3|10,2011_09_30_drive_0028_0000002569|2011_09_30_drive_0028_0000002572|2011_09_30_drive_0028_0000002581,3,0|3|10,2011_09_30_drive_0028_0000002569|2011_09_30_drive_0028_0000002572|2011_09_30_drive_0028_0000002581,1.0,1.0,2.468,0
146,0.3,7,2,2|6,2011_09_30_drive_0028_0000002598|2011_09_30_drive_0028_0000002604,3,2|3|6,2011_09_30_drive_0028_0000002598|2011_09_30_drive_0028_0000002599|2011_09_30_drive_0028_0000002604,0.667,1.0,1.96,0
147,0.3,8,2,2|3,2011_09_30_drive_0028_0000002883|2011_09_30_drive_0028_0000002885,3,1|2|3,2011_09_30_drive_0028_0000002881|2011_09_30_drive_0028_0000002883|2011_09_30_drive_0028_0000002885,0.667,1.0,0.904,0
148,0.3,11,3,2|3|10,2011_09_30_drive_0028_0000002970|2011_09_30_drive_0028_0000002971|2011_09_30_drive_0028_0000002985,3,2|3|10,2011_09_30_drive_0028_0000002970|2011_09_30_drive_0028_0000002971|2011_09_30_drive_0028_0000002985,1.0,1.0,0.635,0
