sign_id,method,k_used,seed,est_lat,est_lon,gt_lat,gt_lon,err_m,hit_1m,hit_2m,n_outliers_detected,outlier_idx,outlier_frames,residual_norm,n_iter,assumed_s,fallback_triggered,runtime_ms
40,src,7,0,49.01668576807101,8.353340625273498,49.01668975790858,8.353342299304732,0.4602965012842806,1,1,0,,,2.620576,2,,0,0.2595
41,src,5,0,49.016649088068725,8.353209279362192,49.01667389104093,8.353205427482317,2.7726928527925754,0,0,0,,,,31,,1,0.1565
42,src,12,0,49.01638785020317,8.353170066074517,49.01640132683856,8.353162993425078,1.585516713389267,0,1,1,0,2011_09_26_drive_0051_0000000141,3.981667,6,,0,0.6359
43,src,9,0,48.980112210096145,8.404393323001727,48.98010072003008,8.404381512004727,1.5428128934582643,0,1,0,,,1.884513,2,,0,0.7561
45,src,13,0,48.958855538243235,8.405972728474117,48.95885663507571,8.405977215348424,0.35049294612565385,1,1,0,,,3.16815,2,,0,0.0984
46,src,15,0,48.94313024712091,8.40911308553437,48.94312963201558,8.409122608985903,0.7009866546983243,1,1,0,,,2.577579,2,,0,0.2893
47,src,19,0,48.94311326124572,8.409153830901184,48.94311380552018,8.409155077174894,0.10953803372630616,1,1,8,1|2|3|4|5|6|13|15,2011_09_26_drive_0059_0000000008|2011_09_26_drive_0059_0000000009|2011_09_26_drive_0059_0000000011|2011_09_26_drive_0059_0000000013|2011_09_26_drive_0059_0000000015|2011_09_26_drive_0059_0000000016|2011_09_26_drive_0059_0000000030|2011_09_26_drive_0059_0000000034,7.51971,15,,0,0.3758
48,src,19,0,48.943062062353675,8.409138027462824,48.94306486288977,8.409119633657612,1.3829660001251673,0,1,9,0|1|2|3|5|15|16|17|18,2011_09_26_drive_0059_0000000006|2011_09_26_drive_0059_0000000008|2011_09_26_drive_0059_0000000009|2011_09_26_drive_0059_0000000011|2011_09_26_drive_0059_0000000015|2011_09_26_drive_0059_0000000034|2011_09_26_drive_0059_0000000036|2011_09_26_drive_0059_0000000038|2011_09_26_drive_0059_0000000040,8.520072,16,,0,0.3688
49,src,13,0,48.943008743680686,8.409491829948363,48.94301091350838,8.409482777561662,0.705673526736069,1,1,4,7|10|11|12,2011_09_26_drive_0059_0000000068|2011_09_26_drive_0059_0000000074|2011_09_26_drive_0059_0000000076|2011_09_26_drive_0059_0000000078,5.8594,12,,0,0.4475
50,src,13,0,48.94301136544915,8.409472090132034,48.94301039462745,8.409481569866855,0.7027826232947004,1,1,0,,,3.29841,2,,0,0.2981
51,src,13,0,48.942966393777766,8.40942131924961,48.94295561108832,8.409430032149713,1.3584152825606803,0,1,0,,,2.881309,2,,0,0.1994
52,src,11,0,48.9422482488793,8.411489580209912,48.942217287367484,8.41149040963212,3.4437230252586395,0,0,0,,,2.197026,2,,0,0.3662
54,src,13,0,48.94268660734062,8.413819835114655,48.94268369423031,8.413821471125225,0.3454205523942147,1,1,0,,,3.057044,2,,0,0.222
55,src,4,0,48.942716016023795,8.414148509555423,48.94271185426669,8.414149195405537,0.46554237677236077,1,1,0,,,,199,,1,0.9302
57,src,5,0,48.94400767261202,8.416288791987638,48.94401480267582,8.41634685837474,4.326856804458506,0,0,0,,,,33,,1,0.1639
58,src,33,0,48.94475983261116,8.417951336177648,48.944767127454554,8.41800216863239,3.8109607215529273,0,0,6,1|2|4|10|22|32,2011_09_26_drive_0064_0000000395|2011_09_26_drive_0064_0000000396|2011_09_26_drive_0064_0000000398|2011_09_26_drive_0064_0000000404|2011_09_26_drive_0064_0000000416|2011_09_26_drive_0064_0000000426,7.346258,9,,0,0.379
60,src,4,0,48.94912488880969,8.413307492794651,48.94915683732388,8.413357428633521,5.099178702427684,0,0,0,,,,199,,1,0.9391
61,src,6,0,48.950817101514794,8.415072899836895,48.95084087851072,8.415059983227167,2.8083595436436175,0,0,0,,,,199,,1,0.9416
62,src,6,0,48.95088329691682,8.41515449040447,48.95089289785463,8.415138380264867,1.5913272426893041,0,1,0,,,,136,,1,0.6467
63,src,7,0,48.95123894588301,8.416830004856987,48.95122100485476,8.416797926632704,3.0823741489111844,0,0,3,0|4|6,2011_09_26_drive_0070_0000000351|2011_09_26_drive_0070_0000000355|2011_09_26_drive_0070_0000000357,4.116837,14,,0,0.1243
64,src,10,0,48.99807263370262,8.4774615307272,48.998116843477796,8.477518696462667,6.455282415628975,0,0,0,,,2.484693,2,,0,0.9693
66,src,6,0,48.99916277278158,8.478520851275526,48.99917693758366,8.478558809324605,3.1931157171838076,0,0,0,,,,199,,1,0.9473
67,src,18,0,48.999082028594906,8.473223482647397,48.999082522420714,8.47323004928152,0.4836294419586599,1,1,1,17,2011_09_26_drive_0091_0000000136,4.815261,6,,0,0.3424
68,src,16,0,48.99916851647676,8.47313826982852,48.99915858009968,8.473219567344787,6.0505464312728305,0,0,2,5|7,2011_09_26_drive_0091_0000000140|2011_09_26_drive_0091_0000000144,4.929691,8,,0,0.6852
69,src,10,0,48.99922287617433,8.471812561841947,48.99922841762721,8.471817071364747,0.6990451483199739,1,1,1,1,2011_09_26_drive_0091_0000000324,3.46804,6,,0,0.9875
70,src,11,0,48.9984216374307,8.468401519132422,48.998409700440135,8.468360658165338,3.2714174110017242,0,0,8,0|1|2|3|7|8|9|10,2011_09_26_drive_0093_0000000133|2011_09_26_drive_0093_0000000134|2011_09_26_drive_0093_0000000135|2011_09_26_drive_0093_0000000136|2011_09_26_drive_0093_0000000140|2011_09_26_drive_0093_0000000141|2011_09_26_drive_0093_0000000142|2011_09_26_drive_0093_0000000143,6.313264,35,,0,0.2247
71,src,12,0,48.99847794255347,8.468481393815438,48.99847590077246,8.46846155724285,1.4691747967621722,0,1,8,0|1|2|3|8|9|10|11,2011_09_26_drive_0093_0000000133|2011_09_26_drive_0093_0000000134|2011_09_26_drive_0093_0000000135|2011_09_26_drive_0093_0000000136|2011_09_26_drive_0093_0000000141|2011_09_26_drive_0093_0000000142|2011_09_26_drive_0093_0000000143|2011_09_26_drive_0093_0000000144,6.522083,29,,0,1.0984
72,src,26,0,48.99820137502734,8.468597492173519,48.99824903344226,8.468785922027827,14.771810922120988,0,0,24,0|1|2|3|4|5|6|7|8|9|10|11|14|15|16|17|18|19|20|21|22|23|24|25,2011_09_26_drive_0093_0000000356|2011_09_26_drive_0093_0000000357|2011_09_26_drive_0093_0000000358|2011_09_26_drive_0093_0000000359|2011_09_26_drive_0093_0000000360|2011_09_26_drive_0093_0000000361|2011_09_26_drive_0093_0000000362|2011_09_26_drive_0093_0000000363|2011_09_26_drive_0093_0000000364|2011_09_26_drive_0093_0000000365|2011_09_26_drive_0093_0000000366|2011_09_26_drive_0093_0000000367|2011_09_26_drive_0093_0000000370|2011_09_26_drive_0093_0000000371|2011_09_26_drive_0093_0000000372|2011_09_26_drive_0093_0000000373|2011_09_26_drive_0093_0000000374|2011_09_26_drive_0093_0000000375|2011_09_26_drive_0093_0000000376|2011_09_26_drive_0093_0000000377|2011_09_26_drive_0093_0000000378|2011_09_26_drive_0093_0000000379|2011_09_26_drive_0093_0000000380|2011_09_26_drive_0093_0000000381,13.100234,100,,0,1.37
73,src,17,0,48.99823571681135,8.468632450480532,48.99826543241262,8.468795877787485,12.406893901217321,0,0,15,0|1|2|3|4|5|6|7|9|11|12|13|14|15|16,2011_09_26_drive_0093_0000000356|2011_09_26_drive_0093_0000000357|2011_09_26_drive_0093_0000000358|2011_09_26_drive_0093_0000000359|2011_09_26_drive_0093_0000000360|2011_09_26_drive_0093_0000000361|2011_09_26_drive_0093_0000000362|2011_09_26_drive_0093_0000000363|2011_09_26_drive_0093_0000000365|2011_09_26_drive_0093_0000000367|2011_09_26_drive_0093_0000000368|2011_09_26_drive_0093_0000000369|2011_09_26_drive_0093_0000000370|2011_09_26_drive_0093_0000000371|2011_09_26_drive_0093_0000000372,9.847615,86,,0,0.5736
74,src,5,0,48.99828511502574,8.468874866032516,48.99829927833804,8.468912042226089,3.1434363829081664,0,0,0,,,,36,,1,0.1824
75,src,19,0,48.998273907461396,8.468763710655178,48.998315083117305,8.468916335458207,12.070518250775232,0,0,18,0|1|2|3|4|5|6|7|8|10|11|12|13|14|15|16|17|18,2011_09_26_drive_0093_0000000356|2011_09_26_drive_0093_0000000357|2011_09_26_drive_0093_0000000358|2011_09_26_drive_0093_0000000359|2011_09_26_drive_0093_0000000360|2011_09_26_drive_0093_0000000361|2011_09_26_drive_0093_0000000362|2011_09_26_drive_0093_0000000363|2011_09_26_drive_0093_0000000364|2011_09_26_drive_0093_0000000366|2011_09_26_drive_0093_0000000367|2011_09_26_drive_0093_0000000368|2011_09_26_drive_0093_0000000369|2011_09_26_drive_0093_0000000370|2011_09_26_drive_0093_0000000371|2011_09_26_drive_0093_0000000372|2011_09_26_drive_0093_0000000373|2011_09_26_drive_0093_0000000374,10.609201,11,,0,0.4551
76,src,19,0,48.99830138751017,8.468661844238799,48.99834323488168,8.468810583632907,11.837115894848814,0,0,18,0|1|2|3|4|5|6|7|8|10|11|12|13|14|15|16|17|18,2011_09_26_drive_0093_0000000360|2011_09_26_drive_0093_0000000361|2011_09_26_drive_0093_0000000362|2011_09_26_drive_0093_0000000363|2011_09_26_drive_0093_0000000364|2011_09_26_drive_0093_0000000365|2011_09_26_drive_0093_0000000366|2011_09_26_drive_0093_0000000367|2011_09_26_drive_0093_0000000368|2011_09_26_drive_0093_0000000370|2011_09_26_drive_0093_0000000371|2011_09_26_drive_0093_0000000372|2011_09_26_drive_0093_0000000373|2011_09_26_drive_0093_0000000374|2011_09_26_drive_0093_0000000375|2011_09_26_drive_0093_0000000376|2011_09_26_drive_0093_0000000377|2011_09_26_drive_0093_0000000378,10.386593,10,,0,0.1045
81,src,7,0,49.002347755690586,8.453479633621741,49.002343130266766,8.453483095631213,0.5733805432584999,1,1,4,0|1|5|6,2011_09_26_drive_0101_0000000426|2011_09_26_drive_0101_0000000427|2011_09_26_drive_0101_0000000431|2011_09_26_drive_0101_0000000432,4.515744,22,,0,0.1358
82,src,6,0,49.002473121292454,8.453460983299726,49.002462470315926,8.45350815604084,3.649133593156281,0,0,0,,,,199,,1,0.9384
84,src,8,0,49.00364983186205,8.446272346267106,49.0036701473211,8.446288123211048,2.537093923263442,0,0,4,0|3|6|7,2011_09_26_drive_0101_0000000744|2011_09_26_drive_0101_0000000747|2011_09_26_drive_0101_0000000750|2011_09_26_drive_0101_0000000751,5.942978,18,,0,1.0005
85,src,6,0,49.00431465814964,8.442605266148187,49.00429144228445,8.442728779993875,9.39852866761781,0,0,0,,,,133,,1,0.652
87,src,19,0,49.00807920378842,8.43153667559561,49.00807479165934,8.431529704209325,0.7077332042462791,1,1,6,0|1|9|16|17|18,2011_09_26_drive_0104_0000000016|2011_09_26_drive_0104_0000000017|2011_09_26_drive_0104_0000000025|2011_09_26_drive_0104_0000000032|2011_09_26_drive_0104_0000000033|2011_09_26_drive_0104_0000000034,6.77822,11,,0,0.1745
88,src,19,0,49.00810228592323,8.43157602733719,49.008100709764044,8.431586298261276,0.7715936267311015,1,1,3,5|6|18,2011_09_26_drive_0104_0000000021|2011_09_26_drive_0104_0000000022|2011_09_26_drive_0104_0000000034,6.029229,8,,0,0.2057
89,src,12,0,49.00820329738528,8.431725124096225,49.00830227321947,8.431615648050379,13.612638584922369,0,0,2,0|11,2011_09_26_drive_0104_0000000016|2011_09_26_drive_0104_0000000027,5.132652,7,,0,0.9884
90,src,19,0,49.008214580037986,8.431406475421849,49.00821987587946,8.431413403911858,0.7770432073886611,1,1,4,2|8|16|18,2011_09_26_drive_0104_0000000037|2011_09_26_drive_0104_0000000043|2011_09_26_drive_0104_0000000052|2011_09_26_drive_0104_0000000054,5.951786,9,,0,0.4096
91,src,16,0,49.00816092339759,8.431291364927024,49.00816064060647,8.431292811341311,0.11039385490546125,1,1,2,0|5,2011_09_26_drive_0104_0000000057|2011_09_26_drive_0104_0000000062,4.046914,7,,0,0.9975
93,src,14,0,49.00843784691186,8.429822304661155,49.00843672999342,8.429827587058291,0.40592840414990145,1,1,1,2,2011_09_26_drive_0104_0000000198,3.936578,5,,0,0.4244
94,src,8,0,49.00846536404225,8.429611076572881,49.00846309359085,8.429609841353342,0.2681807829592044,1,1,0,,,2.555871,2,,0,0.9597
96,src,7,0,49.00868459528416,8.428853319067974,49.00869204906277,8.428851229941532,0.8429064184433659,1,1,0,,,1.687533,2,,0,0.1139
97,src,13,0,49.01100990495113,8.423161309571997,49.01103092799133,8.42313489202283,3.033319169094887,0,0,7,1|4|7|9|10|11|12,2011_09_26_drive_0106_0000000205|2011_09_26_drive_0106_0000000208|2011_09_26_drive_0106_0000000211|2011_09_26_drive_0106_0000000213|2011_09_26_drive_0106_0000000214|2011_09_26_drive_0106_0000000215|2011_09_26_drive_0106_0000000216,7.108312,17,,0,0.4383
98,src,18,0,49.01103224494302,8.42331639737473,49.01102946855454,8.423327173821457,0.8466652151268922,1,1,1,1,2011_09_26_drive_0106_0000000205,4.181711,5,,0,0.6645
99,src,10,0,49.011151877870915,8.423096193122245,49.01110811622246,8.423125899437846,5.329895024606351,0,0,7,0|1|2|3|4|5|6,2011_09_26_drive_0106_0000000212|2011_09_26_drive_0106_0000000213|2011_09_26_drive_0106_0000000214|2011_09_26_drive_0106_0000000215|2011_09_26_drive_0106_0000000216|2011_09_26_drive_0106_0000000217|2011_09_26_drive_0106_0000000219,7.7369,29,,0,0.9522
100,src,4,0,49.01515241965251,8.418157461077149,49.01515132082473,8.418160847649256,0.27622701367998237,1,1,0,,,,199,,1,0.9373
102,src,11,0,49.01108646329537,8.418038488066847,49.01108520403991,8.418042995885735,0.3582753813748112,1,1,0,,,3.058513,2,,0,0.1872
103,src,14,0,49.01096293938254,8.417888528500491,49.010862665161646,8.417824667702513,12.09054824442882,0,0,0,,,3.424032,3,,0,0.3995
105,src,8,0,49.00982512824335,8.417630552763955,49.00982304641679,8.4176336290623,0.3228787845698106,1,1,0,,,2.339992,2,,0,0.4027
106,src,8,0,49.00887069302044,8.397396339626447,49.00888031397546,8.397383875212636,1.4058133702027267,0,1,1,5,2011_09_29_drive_0071_0000000169,3.832491,7,,0,0.3783
108,src,17,0,49.050405435556456,8.39637268597229,49.05040373574427,8.396382177344005,0.7190917966051042,1,1,1,5,2011_09_30_drive_0018_0000000082,3.735232,6,,0,0.3178
109,src,21,0,49.051086297064124,8.396294649686208,49.051091983077356,8.396305839225123,1.0338547389776436,0,1,2,0|1,2011_09_30_drive_0018_0000000740|2011_09_30_drive_0018_0000000741,5.157685,7,,0,0.4694
111,src,21,0,49.05108781021601,8.396294951954893,49.05109365983753,8.396307535131836,1.1265964584720563,0,1,2,3|9,2011_09_30_drive_0018_0000001487|2011_09_30_drive_0018_0000001493,4.736026,6,,0,0.1848
112,src,21,0,49.04954963741646,8.39633591291035,49.049538844669435,8.39629783975774,3.0309047412041643,0,0,10,0|1|2|3|4|6|10|18|19|20,2011_09_30_drive_0018_0000002260|2011_09_30_drive_0018_0000002261|2011_09_30_drive_0018_0000002262|2011_09_30_drive_0018_0000002263|2011_09_30_drive_0018_0000002264|2011_09_30_drive_0018_0000002266|2011_09_30_drive_0018_0000002270|2011_09_30_drive_0018_0000002278|2011_09_30_drive_0018_0000002279|2011_09_30_drive_0018_0000002280,7.887518,18,,0,0.4066
114,src,9,0,49.05148254742867,8.396044857879861,49.05146913603603,8.396055370838694,1.6778182713151244,0,1,0,,,1.645356,2,,0,0.2308
115,src,14,0,49.05207088541252,8.395856340535042,49.05206436642282,8.395865413355601,0.982552392962954,1,1,1,2,2011_09_30_drive_0018_0000002662,4.430922,6,,0,0.3991
117,src,7,0,49.053300881281395,8.393674071254958,49.053309037566294,8.393673131180291,0.9096656507774636,1,1,0,,,1.767315,2,,0,0.1547
118,src,16,0,49.05348355890631,8.39663034481042,49.05348782661079,8.39665668833155,1.9831679365931665,0,1,7,0|1|3|4|12|14|15,2011_09_30_drive_0020_0000000843|2011_09_30_drive_0020_0000000844|2011_09_30_drive_0020_0000000846|2011_09_30_drive_0020_0000000847|2011_09_30_drive_0020_0000000855|2011_09_30_drive_0020_0000000857|2011_09_30_drive_0020_0000000858,6.200215,16,,0,0.4947
119,src,7,0,49.05330161662387,8.393670693701402,49.053308995012976,8.393673173856262,0.8403430617735699,1,1,0,,,2.476714,3,,0,0.0713
120,src,16,0,48.98579438146836,8.394254044130669,48.98581402694546,8.3942980399286,3.8913570538009696,0,0,2,2|3,2011_09_30_drive_0027_0000000107|2011_09_30_drive_0027_0000000108,4.564292,6,,0,0.3385
121,src,18,0,48.98650138124071,8.3956547556349,48.98648983325911,8.395664362701496,1.4641427509079707,0,1,1,8,2011_09_30_drive_0027_0000000440,3.529927,6,,0,0.2403
122,src,10,0,48.986419852452045,8.395542748741036,48.986449876761135,8.395476550050772,5.884277862920268,0,0,1,1,2011_09_30_drive_0027_0000000441,3.616661,7,,0,0.1626
124,src,15,0,48.98667964659855,8.393774358929905,48.986675676913414,8.393752993425,1.624889833574028,0,1,9,0|1|2|3|5|7|8|9|10,2011_09_30_drive_0027_0000000608|2011_09_30_drive_0027_0000000609|2011_09_30_drive_0027_0000000610|2011_09_30_drive_0027_0000000611|2011_09_30_drive_0027_0000000613|2011_09_30_drive_0027_0000000615|2011_09_30_drive_0027_0000000616|2011_09_30_drive_0027_0000000617|2011_09_30_drive_0027_0000000618,7.893147,24,,0,0.2047
125,src,15,0,48.986745380984836,8.393812633999476,48.98675227499934,8.39381796329511,0.8601992668419548,1,1,3,0|1|4,2011_09_30_drive_0027_0000000608|2011_09_30_drive_0027_0000000609|2011_09_30_drive_0027_0000000612,5.70815,9,,0,0.3163
126,src,27,0,48.986808243339816,8.393599462311474,48.98682160657178,8.393587491973694,1.7251484732091202,0,1,5,0|5|13|22|26,2011_09_30_drive_0027_0000000614|2011_09_30_drive_0027_0000000619|2011_09_30_drive_0027_0000000628|2011_09_30_drive_0027_0000000648|2011_09_30_drive_0027_0000000652,8.754519,7,,0,0.2116
127,src,7,0,48.98575603185689,8.392829623243214,48.98575191076279,8.392817411280369,1.0044740661968052,0,1,0,,,1.627953,2,,0,0.1428
130,src,16,0,48.98527764042138,8.393722475783829,48.98528424236844,8.39368695705649,2.701419759530132,0,0,9,0|1|2|3|4|12|13|14|15,2011_09_30_drive_0027_0000000994|2011_09_30_drive_0027_0000000995|2011_09_30_drive_0027_0000000996|2011_09_30_drive_0027_0000000997|2011_09_30_drive_0027_0000000998|2011_09_30_drive_0027_0000001006|2011_09_30_drive_0027_0000001007|2011_09_30_drive_0027_0000001008|2011_09_30_drive_0027_0000001009,8.059944,23,,0,1.0499
132,src,7,0,48.98483032795828,8.39470525860729,48.98482131635923,8.394696596088266,1.185903496331292,0,1,0,,,1.489563,2,,0,0.49
133,src,5,0,48.98360529868199,8.396317793106416,48.983636898015256,8.396343108290827,3.972742533068926,0,0,0,,,,11,,1,0.063
136,src,6,0,48.98772455305229,8.39822164525589,48.987703075613055,8.398253077554074,3.3162202986494616,0,0,0,,,,199,,1,0.9423
138,src,9,0,48.98636701885114,8.399427525905889,48.986343438830836,8.399386187955873,4.003849987391782,0,0,0,,,3.757313,2,,0,0.0728
139,src,7,0,48.98621971832607,8.399270801337597,48.986214771881215,8.399260438568499,0.9369524243923247,1,1,0,,,3.115647,2,,0,0.1324
141,src,15,0,48.98634766649782,8.399354505524819,48.98636397084218,8.399289575928034,5.086468410723289,0,0,2,13|14,2011_09_30_drive_0028_0000002488|2011_09_30_drive_0028_0000002489,4.759902,8,,0,0.2629
142,src,12,0,48.98621078192275,8.399342393442208,48.98620013745401,8.399339265078936,1.2057068906266708,0,1,1,10,2011_09_30_drive_0028_0000002499,3.828974,7,,0,0.9918
143,src,5,0,48.98615847183179,8.398612767119223,48.986101766560246,8.398534224426191,8.533188545283446,0,0,0,,,,9,,1,0.0518
144,src,11,0,48.98626316320236,8.398448905165152,48.9862849784411,8.398440341637096,2.5057188824327103,0,0,0,,,2.831577,2,,0,0.1393
145,src,4,0,48.986273148783134,8.398585875284263,48.98630989206851,8.398578418355688,4.122490109254772,0,0,0,,,,199,,1,0.932
146,src,7,0,48.98614169996683,8.398436583044738,48.98612322601668,8.398431011423698,2.094559716150355,0,0,0,,,1.225281,2,,0,0.156
147,src,8,0,48.98444639185427,8.397855692961258,48.98444792636873,8.39784437876048,0.8455382817484584,1,1,0,,,2.525507,2,,0,0.3921
148,src,11,0,48.98444062667961,8.398566346456784,48.98444441570919,8.39857526234498,0.7768123575150968,1,1,0,,,2.71952,2,,0,0.22
149,src,6,0,48.984425075961454,8.398565875690089,48.98443123440828,8.398582472576406,1.394561620778019,0,1,0,,,,199,,1,0.9353
150,src,4,0,48.9843693604108,8.398542087126826,48.984358937316586,8.39851519414505,2.2843624717796196,0,0,0,,,,199,,1,0.9394
151,src,8,0,48.9843495757421,8.39851467833306,48.984343359532794,8.398514767705981,0.691332073924538,1,1,1,0,2011_09_30_drive_0028_0000002968,3.100437,8,,0,0.9294
153,src,10,0,48.98331914306265,8.399125824710927,48.98332027368333,8.399125014307177,0.1390256850657745,1,1,0,,,2.591641,2,,0,0.27
154,src,5,0,48.98342136921134,8.399997718796634,48.98339748223166,8.40008367417303,6.829419190723379,0,0,0,,,,24,,1,0.1245
156,src,10,0,48.983481161345914,8.40086096656065,48.98348597564077,8.40081123495394,3.679316286609009,0,0,0,,,2.119769,2,,0,0.4723
