sign_id,method,k_used,seed,est_lat,est_lon,gt_lat,gt_lon,err_m,hit_1m,hit_2m,n_outliers_detected,outlier_idx,outlier_frames,residual_norm,n_iter,assumed_s,fallback_triggered,runtime_ms
21,kmeans,11,0,49.053909554108515,8.420982566778857,49.053917783943405,8.42093154193582,3.8402087122795288,0,0,2,0|1,2011_09_26_drive_0028_0000000182|2011_09_26_drive_0028_0000000183,,,,0,0.8963
22,kmeans,4,0,49.05390432251479,8.420995052622674,49.05388720389666,8.420947118828824,3.98744051685296,0,0,2,0|1,2011_09_26_drive_0028_0000000189|2011_09_26_drive_0028_0000000190,,,,0,1.1876
24,kmeans,8,0,49.05699390689892,8.418657125203508,49.05699793589034,8.418660548370681,0.5131873170799763,1,1,1,0,2011_09_26_drive_0028_0000000400,,,,0,1.3719
25,kmeans,10,0,49.067512332780474,8.400984003016871,49.06749858646056,8.400967016881998,1.969186228682863,0,1,5,2|4|6|7|9,2011_09_26_drive_0029_0000000168|2011_09_26_drive_0029_0000000172|2011_09_26_drive_0029_0000000176|2011_09_26_drive_0029_0000000179|2011_09_26_drive_0029_0000000183,,,,0,1.7485
26,kmeans,10,0,49.06751130912777,8.40100885805857,49.067498967657734,8.400967010702349,3.351800357060472,0,0,4,0|1|2|3,2011_09_26_drive_0029_0000000164|2011_09_26_drive_0029_0000000166|2011_09_26_drive_0029_0000000168|2011_09_26_drive_0029_0000000170,,,,0,1.8225
27,kmeans,10,0,49.067636771925514,8.400884713727217,49.06761751504026,8.400949624845799,5.204284881217122,0,0,3,7|8|9,2011_09_26_drive_0029_0000000179|2011_09_26_drive_0029_0000000181|2011_09_26_drive_0029_0000000183,,,,0,1.4327
28,kmeans,8,0,49.039398677816855,8.362489191675834,49.03938883765934,8.36249498880362,1.1735441228017345,0,1,1,0,2011_09_26_drive_0032_0000000213,,,,0,1.5602
29,kmeans,13,0,49.03921925970403,8.362230291117218,49.03923502715589,8.362231377937965,1.7553057072122735,0,1,5,3|4|5|11|12,2011_09_26_drive_0032_0000000228|2011_09_26_drive_0032_0000000230|2011_09_26_drive_0032_0000000232|2011_09_26_drive_0032_0000000244|2011_09_26_drive_0032_0000000246,,,,0,1.7358
30,kmeans,11,0,49.03894864581429,8.362290793130793,49.038950655827506,8.362296941495774,0.5020461140112726,1,1,4,7|8|9|10,2011_09_26_drive_0032_0000000268|2011_09_26_drive_0032_0000000269|2011_09_26_drive_0032_0000000270|2011_09_26_drive_0032_0000000271,,,,0,2.1107
31,kmeans,5,0,49.03905888776031,8.362206895218145,49.03905662084125,8.36219852071007,0.6621680020020375,1,1,2,0|1,2011_09_26_drive_0032_0000000265|2011_09_26_drive_0032_0000000266,,,,0,2.034
34,kmeans,14,0,49.02573596042496,8.356205911068788,49.02572148660942,8.35622192078498,1.9904355233497806,0,1,6,0|1|2|3|4|5,2011_09_26_drive_0036_0000000014|2011_09_26_drive_0036_0000000015|2011_09_26_drive_0036_0000000016|2011_09_26_drive_0036_0000000017|2011_09_26_drive_0036_0000000018|2011_09_26_drive_0036_0000000019,,,,0,2.4753
36,kmeans,18,0,49.02449542972215,8.35618126210334,49.02447760808259,8.356138793759902,3.6844422062209445,0,0,9,0|1|2|6|11|14|15|16|17,2011_09_26_drive_0036_0000000270|2011_09_26_drive_0036_0000000271|2011_09_26_drive_0036_0000000272|2011_09_26_drive_0036_0000000276|2011_09_26_drive_0036_0000000281|2011_09_26_drive_0036_0000000285|2011_09_26_drive_0036_0000000286|2011_09_26_drive_0036_0000000287|2011_09_26_drive_0036_0000000288,,,,0,2.1313
37,kmeans,18,0,49.02449849754162,8.356168346689161,49.02447806671637,8.356115816624278,4.463429624557668,0,0,8,5|7|8|9|11|12|13|14,2011_09_26_drive_0036_0000000275|2011_09_26_drive_0036_0000000277|2011_09_26_drive_0036_0000000278|2011_09_26_drive_0036_0000000279|2011_09_26_drive_0036_0000000281|2011_09_26_drive_0036_0000000282|2011_09_26_drive_0036_0000000283|2011_09_26_drive_0036_0000000285,,,,0,1.1183
39,kmeans,26,0,49.03317131044914,8.337120996295658,49.03317670411804,8.337129460746299,0.8619132876619968,1,1,12,1|2|3|4|5|7|8|9|10|11|13|16,2011_09_26_drive_0046_0000000046|2011_09_26_drive_0046_0000000047|2011_09_26_drive_0046_0000000048|2011_09_26_drive_0046_0000000049|2011_09_26_drive_0046_0000000050|2011_09_26_drive_0046_0000000052|2011_09_26_drive_0046_0000000053|2011_09_26_drive_0046_0000000054|2011_09_26_drive_0046_0000000055|2011_09_26_drive_0046_0000000056|2011_09_26_drive_0046_0000000058|2011_09_26_drive_0046_0000000061,,,,0,1.0326
40,kmeans,7,0,49.0166822607388,8.353343780653598,49.01668975790858,8.353342299304732,0.8407723267431664,1,1,3,4|5|6,2011_09_26_drive_0051_0000000123|2011_09_26_drive_0051_0000000124|2011_09_26_drive_0051_0000000126,,,,0,1.0036
41,kmeans,5,0,49.0166481535247,8.35321087131861,49.01667389104093,8.353205427482317,2.889837183234855,0,0,2,3|4,2011_09_26_drive_0051_0000000130|2011_09_26_drive_0051_0000000132,,,,0,0.891
42,kmeans,12,0,49.016389184258095,8.353170498869622,49.01640132683856,8.353162993425078,1.457712719388503,0,1,1,0,2011_09_26_drive_0051_0000000141,,,,0,1.3038
43,kmeans,9,0,48.980115399056714,8.404393010184345,48.98010072003008,8.404381512004727,1.8366539444225365,0,1,4,2|3|4|6,2011_09_26_drive_0056_0000000012|2011_09_26_drive_0056_0000000013|2011_09_26_drive_0056_0000000014|2011_09_26_drive_0056_0000000016,,,,0,0.9119
45,kmeans,13,0,48.958857385168805,8.405971717886853,48.95885663507571,8.405977215348424,0.41114157122033085,1,1,2,0|1,2011_09_26_drive_0057_0000000328|2011_09_26_drive_0057_0000000330,,,,0,1.4284
46,kmeans,15,0,48.94313060349484,8.409109920244356,48.94312963201558,8.409122608985903,0.9357720427978803,1,1,6,1|3|5|7|8|9,2011_09_26_drive_0059_0000000008|2011_09_26_drive_0059_0000000011|2011_09_26_drive_0059_0000000015|2011_09_26_drive_0059_0000000018|2011_09_26_drive_0059_0000000020|2011_09_26_drive_0059_0000000022,,,,0,1.4562
47,kmeans,19,0,48.94311529528266,8.409144384657697,48.94311380552018,8.409155077174894,0.8006107568384823,1,1,8,0|1|2|3|4|5|6|8,2011_09_26_drive_0059_0000000006|2011_09_26_drive_0059_0000000008|2011_09_26_drive_0059_0000000009|2011_09_26_drive_0059_0000000011|2011_09_26_drive_0059_0000000013|2011_09_26_drive_0059_0000000015|2011_09_26_drive_0059_0000000016|2011_09_26_drive_0059_0000000020,,,,0,1.3669
48,kmeans,19,0,48.94306645010548,8.409128501243949,48.94306486288977,8.409119633657612,0.6731508427657809,1,1,7,0|1|2|3|4|5|6,2011_09_26_drive_0059_0000000006|2011_09_26_drive_0059_0000000008|2011_09_26_drive_0059_0000000009|2011_09_26_drive_0059_0000000011|2011_09_26_drive_0059_0000000013|2011_09_26_drive_0059_0000000015|2011_09_26_drive_0059_0000000016,,,,0,1.1483
49,kmeans,13,0,48.943010128898685,8.409479370035754,48.94301091350838,8.409482777561662,0.2644299670754346,1,1,6,0|1|2|3|6|7,2011_09_26_drive_0059_0000000055|2011_09_26_drive_0059_0000000056|2011_09_26_drive_0059_0000000058|2011_09_26_drive_0059_0000000060|2011_09_26_drive_0059_0000000066|2011_09_26_drive_0059_0000000068,,,,0,1.1174
50,kmeans,13,0,48.943012000604334,8.409467168775715,48.94301039462745,8.409481569866855,1.0699664659432921,0,1,6,1|2|4|6|7|11,2011_09_26_drive_0059_0000000056|2011_09_26_drive_0059_0000000058|2011_09_26_drive_0059_0000000062|2011_09_26_drive_0059_0000000066|2011_09_26_drive_0059_0000000068|2011_09_26_drive_0059_0000000076,,,,0,0.9775
51,kmeans,13,0,48.94296508525657,8.409424200115621,48.94295561108832,8.409430032149713,1.136932658301137,0,1,4,2|4|7|9,2011_09_26_drive_0059_0000000058|2011_09_26_drive_0059_0000000062|2011_09_26_drive_0059_0000000068|2011_09_26_drive_0059_0000000072,,,,0,0.9533
52,kmeans,11,0,48.94224667626652,8.411491446004383,48.942217287367484,8.41149040963212,3.26918054720368,0,0,3,2|5|7,2011_09_26_drive_0059_0000000348|2011_09_26_drive_0059_0000000354|2011_09_26_drive_0059_0000000358,,,,0,0.9883
54,kmeans,13,0,48.942685246642334,8.413816635028734,48.94268369423031,8.413821471125225,0.3940984293223614,1,1,4,0|1|2|6,2011_09_26_drive_0061_0000000168|2011_09_26_drive_0061_0000000169|2011_09_26_drive_0061_0000000170|2011_09_26_drive_0061_0000000174,,,,0,1.1885
55,kmeans,4,0,48.942715970943,8.414148587492221,48.94271185426669,8.414149195405537,0.45997078619409043,1,1,1,1,2011_09_26_drive_0061_0000000211,,,,0,1.2816
57,kmeans,5,0,48.94400798327391,8.416289512473448,48.94401480267582,8.41634685837474,4.268710196124857,0,0,2,1|2,2011_09_26_drive_0064_0000000262|2011_09_26_drive_0064_0000000263,,,,0,1.3367
58,kmeans,33,0,48.94476150885789,8.417955500777836,48.944767127454554,8.41800216863239,3.4751792968979474,0,0,8,1|2|3|4|6|11|12|18,2011_09_26_drive_0064_0000000395|2011_09_26_drive_0064_0000000396|2011_09_26_drive_0064_0000000397|2011_09_26_drive_0064_0000000398|2011_09_26_drive_0064_0000000400|2011_09_26_drive_0064_0000000405|2011_09_26_drive_0064_0000000406|2011_09_26_drive_0064_0000000412,,,,0,1.638
60,kmeans,4,0,48.94912387985635,8.413306620600105,48.94915683732388,8.413357428633521,5.223307634340176,0,0,2,0|1,2011_09_26_drive_0070_0000000160|2011_09_26_drive_0070_0000000161,,,,0,1.5349
61,kmeans,6,0,48.95082224597576,8.415078322423074,48.95084087851072,8.415059983227167,2.469388146794873,0,0,2,4|5,2011_09_26_drive_0070_0000000293|2011_09_26_drive_0070_0000000294,,,,0,1.1066
62,kmeans,6,0,48.95088694739229,8.415157099552903,48.95089289785463,8.415138380264867,1.5224118227508667,0,1,2,0|5,2011_09_26_drive_0070_0000000289|2011_09_26_drive_0070_0000000294,,,,0,0.9153
63,kmeans,7,0,48.95124155115656,8.416840152018787,48.95122100485476,8.416797926632704,3.845235497396941,0,0,3,2|5|6,2011_09_26_drive_0070_0000000353|2011_09_26_drive_0070_0000000356|2011_09_26_drive_0070_0000000357,,,,0,1.0674
64,kmeans,10,0,48.99807617932567,8.477465025119345,48.998116843477796,8.477518696462667,5.989576572327781,0,0,5,0|1|2|3|4,2011_09_26_drive_0084_0000000133|2011_09_26_drive_0084_0000000134|2011_09_26_drive_0084_0000000135|2011_09_26_drive_0084_0000000136|2011_09_26_drive_0084_0000000137,,,,0,0.9186
66,kmeans,6,0,48.99915877090884,8.478513262032656,48.99917693758366,8.478558809324605,3.897361772311606,0,0,2,4|5,2011_09_26_drive_0084_0000000288|2011_09_26_drive_0084_0000000290,,,,0,0.8826
67,kmeans,18,0,48.999081602804,8.473217317954896,48.999082522420714,8.47323004928152,0.9371879389436135,1,1,8,3|10|12|13|14|15|16|17,2011_09_26_drive_0091_0000000122|2011_09_26_drive_0091_0000000129|2011_09_26_drive_0091_0000000131|2011_09_26_drive_0091_0000000132|2011_09_26_drive_0091_0000000133|2011_09_26_drive_0091_0000000134|2011_09_26_drive_0091_0000000135|2011_09_26_drive_0091_0000000136,,,,0,0.967
68,kmeans,16,0,48.999167590256846,8.473143359782739,48.99915858009968,8.473219567344787,5.66564887036183,0,0,5,3|4|5|6|7,2011_09_26_drive_0091_0000000136|2011_09_26_drive_0091_0000000138|2011_09_26_drive_0091_0000000140|2011_09_26_drive_0091_0000000142|2011_09_26_drive_0091_0000000144,,,,0,1.3205
69,kmeans,10,0,48.99922297198501,8.47181799052173,48.99922841762721,8.471817071364747,0.6093316370954149,1,1,4,0|1|2|3,2011_09_26_drive_0091_0000000322|2011_09_26_drive_0091_0000000324|2011_09_26_drive_0091_0000000326|2011_09_26_drive_0091_0000000328,,,,0,1.3455
70,kmeans,11,0,48.99842761712446,8.468422551713893,48.998409700440135,8.468360658165338,4.9479270564007605,0,0,5,0|1|2|3|4,2011_09_26_drive_0093_0000000133|2011_09_26_drive_0093_0000000134|2011_09_26_drive_0093_0000000135|2011_09_26_drive_0093_0000000136|2011_09_26_drive_0093_0000000137,,,,0,1.2765
71,kmeans,12,0,48.99848441337072,8.468507989329064,48.99847590077246,8.46846155724285,3.5270451794577866,0,0,6,0|1|2|3|4|5,2011_09_26_drive_0093_0000000133|2011_09_26_drive_0093_0000000134|2011_09_26_drive_0093_0000000135|2011_09_26_drive_0093_0000000136|2011_09_26_drive_0093_0000000137|2011_09_26_drive_0093_0000000138,,,,0,1.2355
72,kmeans,26,0,48.99818083936111,8.468528173327512,48.99824903344226,8.468785922027827,20.328237504153226,0,0,11,0|1|2|3|4|5|6|7|8|9|10,2011_09_26_drive_0093_0000000356|2011_09_26_drive_0093_0000000357|2011_09_26_drive_0093_0000000358|2011_09_26_drive_0093_0000000359|2011_09_26_drive_0093_0000000360|2011_09_26_drive_0093_0000000361|2011_09_26_drive_0093_0000000362|2011_09_26_drive_0093_0000000363|2011_09_26_drive_0093_0000000364|2011_09_26_drive_0093_0000000365|2011_09_26_drive_0093_0000000366,,,,0,1.096
73,kmeans,17,0,48.99822498010499,8.468597900596215,48.99826543241262,8.468795877787485,15.16928385959749,0,0,6,0|1|2|3|4|5,2011_09_26_drive_0093_0000000356|2011_09_26_drive_0093_0000000357|2011_09_26_drive_0093_0000000358|2011_09_26_drive_0093_0000000359|2011_09_26_drive_0093_0000000360|2011_09_26_drive_0093_0000000361,,,,0,0.9945
74,kmeans,5,0,48.99828958574018,8.46888570361885,48.99829927833804,8.468912042226089,2.2082598869851724,0,0,1,4,2011_09_26_drive_0093_0000000360,,,,0,1.102
75,kmeans,19,0,48.99825644359053,8.468698707967317,48.998315083117305,8.468916335458207,17.208268475161706,0,0,9,0|1|2|3|4|5|6|7|8,2011_09_26_drive_0093_0000000356|2011_09_26_drive_0093_0000000357|2011_09_26_drive_0093_0000000358|2011_09_26_drive_0093_0000000359|2011_09_26_drive_0093_0000000360|2011_09_26_drive_0093_0000000361|2011_09_26_drive_0093_0000000362|2011_09_26_drive_0093_0000000363|2011_09_26_drive_0093_0000000364,,,,0,1.4289
76,kmeans,19,0,48.998285131605094,8.468597331748187,48.99834323488168,8.468810583632907,16.88948969792695,0,0,9,0|1|2|3|4|5|6|7|8,2011_09_26_drive_0093_0000000360|2011_09_26_drive_0093_0000000361|2011_09_26_drive_0093_0000000362|2011_09_26_drive_0093_0000000363|2011_09_26_drive_0093_0000000364|2011_09_26_drive_0093_0000000365|2011_09_26_drive_0093_0000000366|2011_09_26_drive_0093_0000000367|2011_09_26_drive_0093_0000000368,,,,0,1.3272
81,kmeans,7,0,49.002347029172206,8.453468108136038,49.002343130266766,8.453483095631213,1.1792201915830909,0,1,3,4|5|6,2011_09_26_drive_0101_0000000430|2011_09_26_drive_0101_0000000431|2011_09_26_drive_0101_0000000432,,,,0,1.3467
82,kmeans,6,0,49.002475100442474,8.453454186245681,49.002462470315926,8.45350815604084,4.191237243408607,0,0,2,4|5,2011_09_26_drive_0101_0000000432|2011_09_26_drive_0101_0000000433,,,,0,0.9079
84,kmeans,8,0,49.0036562530053,8.446257077874625,49.0036701473211,8.446288123211048,2.7472165922254397,0,0,4,1|5|6|7,2011_09_26_drive_0101_0000000745|2011_09_26_drive_0101_0000000749|2011_09_26_drive_0101_0000000750|2011_09_26_drive_0101_0000000751,,,,0,0.9394
85,kmeans,6,0,49.00431601071485,8.442598935119376,49.00429144228445,8.442728779993875,9.885256929205593,0,0,2,1|2,2011_09_26_drive_0101_0000000902|2011_09_26_drive_0101_0000000904,,,,0,0.8817
87,kmeans,19,0,49.00807899516372,8.43152613296932,49.00807479165934,8.431529704209325,0.5355299621897666,1,1,8,1|2|3|4|6|16|17|18,2011_09_26_drive_0104_0000000017|2011_09_26_drive_0104_0000000018|2011_09_26_drive_0104_0000000019|2011_09_26_drive_0104_0000000020|2011_09_26_drive_0104_0000000022|2011_09_26_drive_0104_0000000032|2011_09_26_drive_0104_0000000033|2011_09_26_drive_0104_0000000034,,,,0,1.0983
88,kmeans,19,0,49.008102473510604,8.43158389743089,49.008100709764044,8.431586298261276,0.2632950738727109,1,1,8,0|1|2|3|4|5|6|9,2011_09_26_drive_0104_0000000016|2011_09_26_drive_0104_0000000017|2011_09_26_drive_0104_0000000018|2011_09_26_drive_0104_0000000019|2011_09_26_drive_0104_0000000020|2011_09_26_drive_0104_0000000021|2011_09_26_drive_0104_0000000022|2011_09_26_drive_0104_0000000025,,,,0,1.3042
89,kmeans,12,0,49.00820224540162,8.431726973163196,49.00830227321947,8.431615648050379,13.786889150857558,0,0,1,0,2011_09_26_drive_0104_0000000016,,,,0,1.5492
90,kmeans,19,0,49.00821228608799,8.431414194790367,49.00821987587946,8.431413403911858,0.846040779038826,1,1,9,1|2|5|6|7|8|11|12|13,2011_09_26_drive_0104_0000000036|2011_09_26_drive_0104_0000000037|2011_09_26_drive_0104_0000000040|2011_09_26_drive_0104_0000000041|2011_09_26_drive_0104_0000000042|2011_09_26_drive_0104_0000000043|2011_09_26_drive_0104_0000000047|2011_09_26_drive_0104_0000000048|2011_09_26_drive_0104_0000000049,,,,0,1.5812
91,kmeans,16,0,49.008160754608234,8.431293390966813,49.00816064060647,8.431292811341311,0.044259970335121405,1,1,2,0|5,2011_09_26_drive_0104_0000000057|2011_09_26_drive_0104_0000000062,,,,0,1.018
93,kmeans,14,0,49.00843811112666,8.429816096328171,49.00843672999342,8.429827587058291,0.8545718032942378,1,1,7,0|8|9|10|11|12|13,2011_09_26_drive_0104_0000000196|2011_09_26_drive_0104_0000000204|2011_09_26_drive_0104_0000000205|2011_09_26_drive_0104_0000000206|2011_09_26_drive_0104_0000000207|2011_09_26_drive_0104_0000000208|2011_09_26_drive_0104_0000000209,,,,0,0.8625
94,kmeans,8,0,49.00846562579782,8.429606984957434,49.00846309359085,8.429609841353342,0.3506730560696842,1,1,3,5|6|7,2011_09_26_drive_0104_0000000225|2011_09_26_drive_0104_0000000227|2011_09_26_drive_0104_0000000229,,,,0,0.9481
96,kmeans,7,0,49.008683289983445,8.428856750911057,49.00869204906277,8.428851229941532,1.0545170653062619,0,1,3,0|2|4,2011_09_26_drive_0104_0000000301|2011_09_26_drive_0104_0000000303|2011_09_26_drive_0104_0000000305,,,,0,1.6406
97,kmeans,13,0,49.0110182360279,8.423154937164506,49.01103092799133,8.42313489202283,2.0353448343708784,0,0,5,6|9|10|11|12,2011_09_26_drive_0106_0000000210|2011_09_26_drive_0106_0000000213|2011_09_26_drive_0106_0000000214|2011_09_26_drive_0106_0000000215|2011_09_26_drive_0106_0000000216,,,,0,1.2592
98,kmeans,18,0,49.01103779972788,8.4233168131032,49.01102946855454,8.423327173821457,1.197038033376561,0,1,9,4|7|8|12|13|14|15|16|17,2011_09_26_drive_0106_0000000208|2011_09_26_drive_0106_0000000211|2011_09_26_drive_0106_0000000212|2011_09_26_drive_0106_0000000216|2011_09_26_drive_0106_0000000217|2011_09_26_drive_0106_0000000219|2011_09_26_drive_0106_0000000221|2011_09_26_drive_0106_0000000223|2011_09_26_drive_0106_0000000225,,,,0,1.1801
99,kmeans,10,0,49.01113759692025,8.423111630076157,49.01110811622246,8.423125899437846,3.440720972945333,0,0,4,0|1|5|6,2011_09_26_drive_0106_0000000212|2011_09_26_drive_0106_0000000213|2011_09_26_drive_0106_0000000217|2011_09_26_drive_0106_0000000219,,,,0,1.3789
100,kmeans,4,0,49.01515219481871,8.418158068389717,49.01515132082473,8.418160847649256,0.22534156849444195,1,1,1,0,2011_09_28_drive_0001_0000000006,,,,0,1.2683
102,kmeans,11,0,49.01108177416087,8.418040672188747,49.01108520403991,8.418042995885735,0.4176014880708653,1,1,5,2|7|8|9|10,2011_09_28_drive_0002_0000000037|2011_09_28_drive_0002_0000000047|2011_09_28_drive_0002_0000000049|2011_09_28_drive_0002_0000000051|2011_09_28_drive_0002_0000000053,,,,0,1.1446
103,kmeans,14,0,49.01096570256747,8.417889882980006,49.010862665161646,8.417824667702513,12.412292498707565,0,0,4,0|2|3|13,2011_09_28_drive_0002_0000000058|2011_09_28_drive_0002_0000000061|2011_09_28_drive_0002_0000000062|2011_09_28_drive_0002_0000000072,,,,0,1.3288
105,kmeans,8,0,49.00982832576453,8.417632509899295,49.00982304641679,8.4176336290623,0.5927972554632616,1,1,3,0|2|3,2011_09_29_drive_0026_0000000002|2011_09_29_drive_0026_0000000006|2011_09_29_drive_0026_0000000008,,,,0,1.8395
106,kmeans,8,0,49.0088683032754,8.397401897783759,49.00888031397546,8.397383875212636,1.8768552450556222,0,1,3,1|3|5,2011_09_29_drive_0071_0000000161|2011_09_29_drive_0071_0000000165|2011_09_29_drive_0071_0000000169,,,,0,1.4508
108,kmeans,17,0,49.05040314963268,8.396373119569848,49.05040373574427,8.396382177344005,0.6653052714369058,1,1,3,4|5|8,2011_09_30_drive_0018_0000000081|2011_09_30_drive_0018_0000000082|2011_09_30_drive_0018_0000000085,,,,0,1.3437
109,kmeans,21,0,49.05108704862741,8.396299844847155,49.051091983077356,8.396305839225123,0.7022358178568965,1,1,8,0|1|2|3|5|6|10|11,2011_09_30_drive_0018_0000000740|2011_09_30_drive_0018_0000000741|2011_09_30_drive_0018_0000000742|2011_09_30_drive_0018_0000000743|2011_09_30_drive_0018_0000000745|2011_09_30_drive_0018_0000000746|2011_09_30_drive_0018_0000000750|2011_09_30_drive_0018_0000000751,,,,0,1.0555
111,kmeans,21,0,49.051088387146905,8.39629923787203,49.05109365983753,8.396307535131836,0.8436163306995131,1,1,6,0|2|4|9|10|11,2011_09_30_drive_0018_0000001484|2011_09_30_drive_0018_0000001486|2011_09_30_drive_0018_0000001488|2011_09_30_drive_0018_0000001493|2011_09_30_drive_0018_0000001494|2011_09_30_drive_0018_0000001495,,,,0,1.3641
112,kmeans,21,0,49.04955162117392,8.396357622783963,49.049538844669435,8.39629783975774,4.595280614070977,0,0,1,0,2011_09_30_drive_0018_0000002260,,,,0,1.0142
114,kmeans,9,0,49.051485094339576,8.396043841107124,49.05146913603603,8.396055370838694,1.9646790013380377,0,1,4,4|6|7|8,2011_09_30_drive_0018_0000002607|2011_09_30_drive_0018_0000002609|2011_09_30_drive_0018_0000002610|2011_09_30_drive_0018_0000002611,,,,0,1.1146
115,kmeans,14,0,49.052065126772746,8.395858637625519,49.05206436642282,8.395865413355601,0.5024419389966801,1,1,6,0|1|2|4|5|6,2011_09_30_drive_0018_0000002660|2011_09_30_drive_0018_0000002661|2011_09_30_drive_0018_0000002662|2011_09_30_drive_0018_0000002664|2011_09_30_drive_0018_0000002665|2011_09_30_drive_0018_0000002666,,,,0,1.289
117,kmeans,7,0,49.05330105229049,8.39367263315377,49.053309037566294,8.393673131180291,0.8887944630553443,1,1,1,6,2011_09_30_drive_0020_0000000228,,,,0,1.43
118,kmeans,16,0,49.053484027004494,8.396637959357712,49.05348782661079,8.39665668833155,1.4326962641809726,0,1,4,0|1|3|4,2011_09_30_drive_0020_0000000843|2011_09_30_drive_0020_0000000844|2011_09_30_drive_0020_0000000846|2011_09_30_drive_0020_0000000847,,,,0,1.2833
119,kmeans,7,0,49.05330137385453,8.39367541554889,49.053308995012976,8.393673173856262,0.8632481122258111,1,1,3,0|1|2,2011_09_30_drive_0020_0000001041|2011_09_30_drive_0020_0000001042|2011_09_30_drive_0020_0000001043,,,,0,1.2709
