sign_id,method,k_used,seed,est_lat,est_lon,gt_lat,gt_lon,err_m,hit_1m,hit_2m,n_outliers_detected,outlier_idx,residual_norm,n_iter,assumed_s,fallback_triggered,runtime_ms
41,geometric_median,5,0,49.016649088068725,8.353209279362192,49.01667389104093,8.353205427482317,2.7726928527925754,0,0,0,,,31,,0,0.139
42,geometric_median,12,0,49.01638804291229,8.353170329113254,49.01640132683856,8.353162993425078,1.571738395626403,0,1,0,,,124,,0,0.5416
43,geometric_median,9,0,48.98011325467468,8.404393370629805,48.98010072003008,8.404381512004727,1.6421582894654008,0,1,0,,,153,,0,0.6512
45,geometric_median,13,0,48.95885586357065,8.405972511490374,48.95885663507571,8.405977215348424,0.3549973064108751,1,1,0,,,15,,0,0.0734
46,geometric_median,15,0,48.943130257043514,8.409111934349333,48.94312963201558,8.409122608985903,0.7850543761053927,1,1,0,,,54,,0,0.2437
47,geometric_median,19,0,48.94311475335662,8.409151853200798,48.94311380552018,8.409155077174894,0.25862755676086274,1,1,0,,,61,,0,0.2801
48,geometric_median,19,0,48.94306287771951,8.409137421655286,48.94306486288977,8.409119633657612,1.3216318601708128,0,1,0,,,59,,0,0.2685
49,geometric_median,13,0,48.943009456502686,8.40948969634042,48.94301091350838,8.409482777561662,0.5321069265879871,1,1,0,,,80,,0,0.3522
50,geometric_median,13,0,48.94301143773244,8.40947064453565,48.94301039462745,8.409481569866855,0.8087008312528816,1,1,0,,,57,,0,0.2638
51,geometric_median,13,0,48.94296558454936,8.409423272867356,48.94295561108832,8.409430032149713,1.2146428290106164,0,1,0,,,36,,0,0.1641
52,geometric_median,11,0,48.942247798982244,8.41149063241001,48.942217287367484,8.41149040963212,3.393193776085555,0,0,0,,,71,,0,0.3105
54,geometric_median,13,0,48.94268670404655,8.413818478885407,48.94268369423031,8.413821471125225,0.4001048403175959,1,1,0,,,42,,0,0.1921
55,geometric_median,4,0,48.942716016023795,8.414148509555423,48.94271185426669,8.414149195405537,0.46554237677236077,1,1,0,,,199,,0,0.8722
57,geometric_median,5,0,48.94400767261202,8.416288791987638,48.94401480267582,8.41634685837474,4.326856804458506,0,0,0,,,33,,0,0.1562
58,geometric_median,33,0,48.94476059780586,8.41795292374623,48.944767127454554,8.41800216863239,3.6796811316694966,0,0,0,,,63,,0,0.3305
60,geometric_median,4,0,48.94912488880969,8.413307492794651,48.94915683732388,8.413357428633521,5.099178702427684,0,0,0,,,199,,0,0.9081
61,geometric_median,6,0,48.950817101514794,8.415072899836895,48.95084087851072,8.415059983227167,2.8083595436436175,0,0,0,,,199,,0,0.8706
62,geometric_median,6,0,48.95088329691682,8.41515449040447,48.95089289785463,8.415138380264867,1.5913272426893041,0,1,0,,,136,,0,0.6041
63,geometric_median,7,0,48.95123907931997,8.41683064221257,48.95122100485476,8.416797926632704,3.1276196190295513,0,0,0,,,12,,0,0.0614
64,geometric_median,10,0,48.998072768147104,8.47746169773655,48.998116843477796,8.477518696462667,6.435975633719146,0,0,0,,,199,,0,0.874
66,geometric_median,6,0,48.99916277278158,8.478520851275526,48.99917693758366,8.478558809324605,3.1931157171838076,0,0,0,,,199,,0,0.8392
67,geometric_median,18,0,48.999081996674725,8.473221646023623,48.999082522420714,8.47323004928152,0.6176662572226241,1,1,0,,,60,,0,0.2749
68,geometric_median,16,0,48.999168041752284,8.47314070031611,48.99915858009968,8.473219567344787,5.866081777513657,0,0,0,,,131,,0,0.5755
69,geometric_median,10,0,48.99922258924915,8.47181289281224,48.99922841762721,8.471817071364747,0.716669126920491,1,1,0,,,199,,0,0.8435
70,geometric_median,11,0,48.99842138322228,8.468400261333235,48.998409700440135,8.468360658165338,3.1758464674346727,0,0,0,,,17,,0,0.0818
71,geometric_median,12,0,48.998478903662175,8.468482918369979,48.99847590077246,8.46846155724285,1.598355667474382,0,1,0,,,199,,0,0.863
72,geometric_median,26,0,48.998202201559394,8.46860229003611,48.99824903344226,8.468785922027827,14.411182558209179,0,0,0,,,199,,0,0.9085
73,geometric_median,17,0,48.998235884250384,8.468630003028638,48.99826543241262,8.468795877787485,12.574726427731088,0,0,0,,,50,,0,0.2258
74,geometric_median,5,0,48.99828511502574,8.468874866032516,48.99829927833804,8.468912042226089,3.1434363829081664,0,0,0,,,36,,0,0.1621
75,geometric_median,19,0,48.9982760272967,8.468763448681868,48.998315083117305,8.468916335458207,12.000937688739922,0,0,0,,,81,,0,0.3605
76,geometric_median,19,0,48.998300776152554,8.46866191979074,48.99834323488168,8.468810583632907,11.85893937198715,0,0,0,,,10,,0,0.0531
81,geometric_median,7,0,49.00234753914283,8.453478351158088,49.002343130266766,8.453483095631213,0.6007611087521415,1,1,0,,,9,,0,0.0465
82,geometric_median,6,0,49.002473121292454,8.453460983299726,49.002462470315926,8.45350815604084,3.649133593156281,0,0,0,,,199,,0,0.8409
84,geometric_median,8,0,49.00365046611631,8.446271133237383,49.0036701473211,8.446288123211048,2.517118003806124,0,0,0,,,199,,0,0.8942
85,geometric_median,6,0,49.00431465814964,8.442605266148187,49.00429144228445,8.442728779993875,9.39852866761781,0,0,0,,,133,,0,0.5904
87,geometric_median,19,0,49.00807949280928,8.431535843583893,49.00807479165934,8.431529704209325,0.6892578316756984,1,1,0,,,23,,0,0.117
88,geometric_median,19,0,49.00810220560062,8.431578338444398,49.008100709764044,8.431586298261276,0.6056338393677922,1,1,0,,,32,,0,0.1564
89,geometric_median,12,0,49.008203225195324,8.431724752843394,49.00830227321947,8.431615648050379,13.603175841527955,0,0,0,,,199,,0,0.893
90,geometric_median,19,0,49.00821384907298,8.431407798052202,49.00821987587946,8.431413403911858,0.7857630105777916,1,1,0,,,73,,0,0.3418
91,geometric_median,16,0,49.00816087025646,8.431292341539145,49.00816064060647,8.431292811341311,0.04282055689266809,1,1,0,,,199,,0,0.904
93,geometric_median,14,0,49.008437816735395,8.429822193056115,49.00843672999342,8.429827587058291,0.412714090166779,1,1,0,,,81,,0,0.371
94,geometric_median,8,0,49.00846535065703,8.42961160572976,49.00846309359085,8.429609841353342,0.2822532551972902,1,1,0,,,199,,0,0.8701
96,geometric_median,7,0,49.00868431689452,8.428854590249719,49.00869204906277,8.428851229941532,0.8943450242922228,1,1,0,,,18,,0,0.0884
97,geometric_median,13,0,49.01101025715818,8.423162422625428,49.01103092799133,8.42313489202283,3.056266530125083,0,0,0,,,74,,0,0.3405
98,geometric_median,18,0,49.011031516430606,8.42331637080843,49.01102946855454,8.423327173821457,0.822461858079903,1,1,0,,,127,,0,0.5967
99,geometric_median,10,0,49.01115163799733,8.423098112364139,49.01110811622246,8.423125899437846,5.249600965073278,0,0,0,,,175,,0,0.7883
100,geometric_median,4,0,49.01515241965251,8.418157461077149,49.01515132082473,8.418160847649256,0.27622701367998237,1,1,0,,,199,,0,0.8659
102,geometric_median,11,0,49.011085135922364,8.418039113360257,49.01108520403991,8.418042995885735,0.28412930426674715,1,1,0,,,34,,0,0.1601
103,geometric_median,14,0,49.01096404707751,8.4178888015635,49.010862665161646,8.417824667702513,12.21192080838759,0,0,0,,,78,,0,0.3821
105,geometric_median,8,0,49.00982640439058,8.417631009561648,49.00982304641679,8.4176336290623,0.4197401021470002,1,1,0,,,81,,0,0.367
106,geometric_median,8,0,49.00886859097487,8.397397856150066,49.00888031397546,8.397383875212636,1.657060022053186,0,1,0,,,72,,0,0.3321
108,geometric_median,17,0,49.05040383162601,8.396373181378886,49.05040373574427,8.396382177344005,0.6576728736438568,1,1,0,,,58,,0,0.3147
109,geometric_median,21,0,49.051086935834505,8.396297422850207,49.051091983077356,8.396305839225123,0.8327970278608403,1,1,0,,,86,,0,0.4079
111,geometric_median,21,0,49.05108800481024,8.396295609797392,49.05109365983753,8.396307535131836,1.0748883059662546,0,1,0,,,29,,0,0.1431
112,geometric_median,21,0,49.049547343467594,8.396333940397346,49.049538844669435,8.39629783975774,2.8030806195498807,0,0,0,,,64,,0,0.3031
114,geometric_median,9,0,49.05148265158771,8.396044591259153,49.05146913603603,8.396055370838694,1.6970842130824462,0,1,0,,,42,,0,0.1935
115,geometric_median,14,0,49.05206902010607,8.395857346486995,49.05206436642282,8.395865413355601,0.7845612688306398,1,1,0,,,74,,0,0.3408
117,geometric_median,7,0,49.053301074571436,8.39367366627957,49.053309037566294,8.393673131180291,0.8864340973801478,1,1,0,,,27,,0,0.1266
118,geometric_median,16,0,49.05348365031265,8.396632245573771,49.05348782661079,8.39665668833155,1.8459872736542267,0,1,0,,,86,,0,0.397
119,geometric_median,7,0,49.053301542708695,8.393672398063769,49.053308995012976,8.393673173856262,0.8307141547678292,1,1,0,,,9,,0,0.0493
120,geometric_median,16,0,48.985794349236095,8.394253799168583,48.98581402694546,8.3942980399286,3.9082129046115406,0,0,0,,,61,,0,0.282
121,geometric_median,18,0,48.9865006328258,8.395655154206647,48.98648983325911,8.395664362701496,1.3772035979824424,0,1,0,,,41,,0,0.1966
122,geometric_median,10,0,48.9864209417708,8.395540983033262,48.986449876761135,8.395476550050772,5.709183653234704,0,0,0,,,25,,0,0.1205
124,geometric_median,15,0,48.98667831976905,8.393772509808194,48.986675676913414,8.393752993425,1.458353384316208,0,1,0,,,21,,0,0.1092
125,geometric_median,15,0,48.98674444305567,8.393814281464005,48.98675227499934,8.39381796329511,0.9117211741193552,1,1,0,,,56,,0,0.2617
126,geometric_median,27,0,48.986807478014015,8.393599679985934,48.98682160657178,8.393587491973694,1.8067990946799928,0,1,0,,,33,,0,0.1632
127,geometric_median,7,0,48.98575635772337,8.392829438793328,48.98575191076279,8.392817411280369,1.0097262639922175,0,1,0,,,25,,0,0.1186
130,geometric_median,16,0,48.985278158786045,8.393724568947983,48.98528424236844,8.39368695705649,2.8348550875923,0,0,0,,,199,,0,0.9045
132,geometric_median,7,0,48.98483023034794,8.394705819431016,48.98482131635923,8.394696596088266,1.199360692189014,0,1,0,,,100,,0,0.4369
133,geometric_median,5,0,48.98360529868199,8.396317793106416,48.983636898015256,8.396343108290827,3.972742533068926,0,0,0,,,11,,0,0.0552
136,geometric_median,6,0,48.98772455305229,8.39822164525589,48.987703075613055,8.398253077554074,3.3162202986494616,0,0,0,,,199,,0,0.8716
138,geometric_median,9,0,48.98636733758132,8.399428190276078,48.986343438830836,8.399386187955873,4.0638140170681725,0,0,0,,,10,,0,0.0516
139,geometric_median,7,0,48.98621993723205,8.399271193504324,48.986214771881215,8.399260438568499,0.9744851037368341,1,1,0,,,23,,0,0.1082
141,geometric_median,15,0,48.98634752975754,8.399352562747628,48.98636397084218,8.399289575928034,4.959460092951611,0,0,0,,,45,,0,0.207
142,geometric_median,12,0,48.98620979062043,8.39934008313487,48.98620013745401,8.399339265078936,1.0751919816771622,0,1,0,,,199,,0,0.8763
143,geometric_median,5,0,48.98615847183179,8.398612767119223,48.986101766560246,8.398534224426191,8.533188545283446,0,0,0,,,9,,0,0.0461
144,geometric_median,11,0,48.98626270939301,8.398448891852425,48.9862849784411,8.398440341637096,2.554374689146607,0,0,0,,,24,,0,0.1163
145,geometric_median,4,0,48.986273148783134,8.398585875284263,48.98630989206851,8.398578418355688,4.122490109254772,0,0,0,,,199,,0,0.8509
146,geometric_median,7,0,48.986141259331134,8.398436576088631,48.98612322601668,8.398431011423698,2.04641542156679,0,0,0,,,28,,0,0.1297
147,geometric_median,8,0,48.98444705736694,8.39785519151122,48.98444792636873,8.39784437876048,0.7973132163415216,1,1,0,,,78,,0,0.3461
148,geometric_median,11,0,48.98444084096558,8.398566868174282,48.98444441570919,8.39857526234498,0.7318054048264637,1,1,0,,,41,,0,0.1885
149,geometric_median,6,0,48.984425075961454,8.398565875690089,48.98443123440828,8.398582472576406,1.394561620778019,0,1,0,,,199,,0,0.8805
150,geometric_median,4,0,48.9843693604108,8.398542087126826,48.984358937316586,8.39851519414505,2.2843624717796196,0,0,0,,,199,,0,0.8504
151,geometric_median,8,0,48.98434930052481,8.398512605562601,48.984343359532794,8.398514767705981,0.6793838919321639,1,1,0,,,189,,0,0.8144
153,geometric_median,10,0,48.983319382708906,8.399126305095516,48.98332027368333,8.399125014307177,0.13691024182472183,1,1,0,,,51,,0,0.2405
154,geometric_median,5,0,48.98342136921134,8.399997718796634,48.98339748223166,8.40008367417303,6.829419190723379,0,0,0,,,24,,0,0.1127
156,geometric_median,10,0,48.983480700669936,8.400860472787134,48.98348597564077,8.40081123495394,3.6514423099143274,0,0,0,,,95,,0,0.418
157,geometric_median,10,0,48.983557327616914,8.4008951884669,48.983563439532645,8.400899381568639,0.7457842337373525,1,1,0,,,42,,0,0.1938
158,geometric_median,5,0,48.98351893719847,8.401757467425778,48.98343167588393,8.401846054649848,11.671259189024664,0,0,0,,,35,,0,0.1606
159,geometric_median,8,0,48.983721911597215,8.402891506147748,48.98371981239134,8.402891842038814,0.23474251675602326,1,1,0,,,199,,0,0.8583
160,geometric_median,6,0,48.98372240391552,8.402895571875849,48.983719397332024,8.402894078753715,0.35176866891188,1,1,0,,,199,,0,0.8547
163,geometric_median,4,0,48.98222537201582,8.398480715026196,48.9822625568543,8.398580249188166,8.377463314348017,0,0,0,,,199,,0,0.8738
164,geometric_median,4,0,48.982226744437696,8.398480654186791,48.982261106301884,8.398576686195657,8.000894559933014,0,0,0,,,199,,0,0.8557
165,geometric_median,5,0,48.98244571506887,8.40035880899324,48.98245039460454,8.400364268246776,0.6561310669703682,1,1,0,,,37,,0,0.1657
166,geometric_median,5,0,48.98247411323555,8.401162464551774,48.982468621721836,8.40115734623201,0.7164672639363603,1,1,0,,,33,,0,0.1491
168,geometric_median,4,0,48.982614775416046,8.401894928946085,48.98261792947629,8.401897744058669,0.40680891789472984,1,1,0,,,199,,0,0.8448
169,geometric_median,7,0,48.98260728103369,8.402141858735497,48.98260508402506,8.402140678431367,0.2591530083586266,1,1,0,,,28,,0,0.1303
170,geometric_median,7,0,48.98260639510699,8.402134808304462,48.982603824956776,8.40213349396468,0.30158160442116944,1,1,0,,,40,,0,0.1804
171,geometric_median,5,0,48.983066966975144,8.402014512278523,48.983078816133165,8.402019361557091,1.3647062164934678,0,1,0,,,81,,0,0.3552
172,geometric_median,7,0,48.983635791053715,8.40169866920713,48.9836311307027,8.401682525350475,1.2903231581098598,0,1,0,,,11,,0,0.056
173,geometric_median,12,0,48.983718285758115,8.401757693206246,48.98366211857733,8.401801045197546,7.006109633597088,0,0,0,,,31,,0,0.1453
174,geometric_median,7,0,48.98355874630604,8.40190809334259,48.98356159518731,8.401918368835496,0.8161289527287457,1,1,0,,,27,,0,0.1716
175,geometric_median,10,0,48.9845743790586,8.401662278090445,48.98446901651112,8.401670468741413,11.73263650107284,0,0,0,,,35,,0,0.1702
176,geometric_median,4,0,48.97191294276045,8.479517970757179,48.97191881326706,8.479509768870228,0.8870174370893443,1,1,0,,,55,,0,0.2463
177,geometric_median,8,0,48.969995895035204,8.479892739778377,48.96998993035151,8.479888093927556,0.7454561788250893,1,1,0,,,128,,0,0.573
178,geometric_median,11,0,48.969927549545304,8.480053700558637,48.96994287359756,8.480025385153452,2.6836735793406628,0,0,0,,,44,,0,0.2024
183,geometric_median,13,0,48.97186606575757,8.475651806910825,48.97186251338444,8.47565591224496,0.496395297338012,1,1,0,,,10,,0,0.0549
184,geometric_median,5,0,48.97200643124342,8.475658799754042,48.97202877228772,8.475661292877858,2.4912253709069665,0,0,0,,,29,,0,0.1361
185,geometric_median,9,0,48.97225567227915,8.475563928329008,48.972161995644996,8.47559168752206,10.614088274235591,0,0,0,,,37,,0,0.171
186,geometric_median,11,0,48.97227161323452,8.478574919657976,48.97227458286877,8.478554437418476,1.5354893329275656,0,1,0,,,28,,0,0.1342
187,geometric_median,5,0,48.971906389955265,8.47811191151917,48.97190429315055,8.478113055145656,0.2477603278455456,1,1,0,,,17,,0,0.0822
189,geometric_median,10,0,48.968921586732414,8.47850955398098,48.96891778625865,8.478513992916096,0.5331606780202295,1,1,0,,,101,,0,0.4418
190,geometric_median,9,0,48.96891784158566,8.478505677586792,48.96891402102997,8.478509707849677,0.5172995101247926,1,1,0,,,54,,0,0.2403
191,geometric_median,8,0,48.96891090885875,8.478439703191059,48.96890823401096,8.478419777953741,1.4888909208983272,0,1,0,,,199,,0,0.851
192,geometric_median,5,0,48.96862115422047,8.478427852811755,48.96862317463902,8.478412237827733,1.1651635896695505,0,1,0,,,8,,0,0.0434
193,geometric_median,5,0,48.96862074642674,8.478427353113942,48.96861350094028,8.478409773935644,1.5185199731887211,0,1,0,,,9,,0,0.0473
195,geometric_median,6,0,48.96826033881154,8.478495489194692,48.96825635076422,8.478529760793164,2.5481998921199236,0,0,0,,,199,,0,0.8542
196,geometric_median,4,0,48.96827432796024,8.478359581212603,48.968273316322424,8.478353315592653,0.4723512433644046,1,1,0,,,199,,0,0.8431
197,geometric_median,6,0,48.96648909725019,8.477628839710583,48.966552512253564,8.477671257015073,7.705936963510064,0,0,0,,,199,,0,0.8468
198,geometric_median,6,0,48.96662990253556,8.477405156529056,48.966649261133185,8.47741498622875,2.2699765034614523,0,0,0,,,199,,0,0.8448
199,geometric_median,4,0,48.96685026605491,8.477292789837536,48.96685382675557,8.477295784234368,0.452628845931965,1,1,0,,,106,,0,0.4547
200,geometric_median,11,0,48.983304478737914,8.390802132112329,48.983323206720485,8.390773311637187,2.964449018676521,0,0,0,,,44,,0,0.1979
201,geometric_median,11,0,48.98331983956765,8.390804515176491,48.983333215954715,8.390785216023506,2.0514395017814557,0,0,0,,,69,,0,0.3046
202,geometric_median,20,0,48.98328621476733,8.391006462853744,48.98328680453884,8.391026878956199,1.495821248587645,0,1,0,,,170,,0,0.7948
204,geometric_median,16,0,48.98419314819202,8.39282531407048,48.98419231939021,8.39281942483492,0.44080619864865117,1,1,0,,,62,,0,0.3098
205,geometric_median,17,0,48.9844113303836,8.391976395527612,48.98441262119869,8.39196607164925,0.769166689678412,1,1,0,,,53,,0,0.25
206,geometric_median,23,0,48.984466776537175,8.391996629940238,48.9844645945549,8.392009987161641,1.007339230054712,0,1,0,,,62,,0,0.2935
207,geometric_median,28,0,48.98456842187689,8.391714107696068,48.98454122585879,8.391790109952854,6.331953230465856,0,0,0,,,77,,0,0.3645
208,geometric_median,7,0,48.98539048245886,8.392679097441121,48.98537725544665,8.392673715939354,1.5227928541753548,0,1,0,,,56,,0,0.253
209,geometric_median,11,0,48.98559453915286,8.392600348183223,48.98561617858674,8.392572489308368,3.1542194776214445,0,0,0,,,15,,0,0.0754
210,geometric_median,18,0,48.98594503405777,8.391708007526596,48.98596194981985,8.391698605125454,2.003118522623072,0,0,0,,,39,,0,0.1856
211,geometric_median,12,0,48.98585561096199,8.391653138823408,48.98584107062257,8.391615691949978,3.182282132139733,0,0,0,,,58,,0,0.2627
213,geometric_median,15,0,48.985127288093786,8.389786055976305,48.985131373674136,8.389783108758179,0.5029638214104927,1,1,0,,,61,,0,0.2772
214,geometric_median,10,0,48.98511595658057,8.389722674385165,48.985112618584935,8.389664657009638,4.262694835255277,0,0,0,,,199,,0,0.8752
215,geometric_median,7,0,48.98479424678771,8.390295885915723,48.98477570430932,8.390299740795824,2.081312600785659,0,0,0,,,25,,0,0.1172
216,geometric_median,15,0,48.98471467603182,8.390463098114045,48.984733344686454,8.390415688789837,4.04373783894965,0,0,0,,,45,,0,0.2078
217,geometric_median,4,0,48.984837563558834,8.390770862410365,48.984853047327206,8.39075199353325,2.2073710530839095,0,0,0,,,199,,0,0.8483
218,geometric_median,9,0,48.984843678005774,8.390927308166157,48.98484227295914,8.390938472405844,0.8319604706257377,1,1,0,,,50,,0,0.223
219,geometric_median,15,0,48.98457281610436,8.39177298219376,48.98457058504026,8.391763451151109,0.7404277991877695,1,1,0,,,15,,0,0.0758
220,geometric_median,15,0,48.984523047702446,8.39171892833391,48.98451448553811,8.39172277485623,0.9929448855425752,1,1,0,,,64,,0,0.2943
221,geometric_median,20,0,48.984428256319916,8.39199410967449,48.9844435565812,8.39194389441013,4.050235928436546,0,0,0,,,199,,0,0.903
222,geometric_median,12,0,48.98331177904202,8.390889014648353,48.983351119165825,8.390923791621438,5.061654194119074,0,0,0,,,199,,0,0.8788
223,geometric_median,12,0,48.98323915922324,8.39102111826119,48.983225801011194,8.391035876284054,1.836787849820058,0,1,0,,,199,,0,0.8885
224,geometric_median,12,0,48.98323422181429,8.391014571019793,48.98321674687682,8.391023753208364,2.056316714480377,0,0,0,,,17,,0,0.0836
225,geometric_median,9,0,48.98328718910828,8.390793034368851,48.98329939739868,8.390777472188791,1.7722359343426743,0,1,0,,,35,,0,0.1631
226,geometric_median,9,0,48.98336607858968,8.390866114332704,48.98337353402185,8.390840755363016,2.0329365143610203,0,0,0,,,62,,0,0.2759
229,geometric_median,16,0,48.98326523462598,8.394091877338454,48.98326409797191,8.394106220676512,1.0574617209585417,0,1,0,,,36,,0,0.1758
232,geometric_median,12,0,48.9838817355456,8.392880861144675,48.98388223874977,8.392886187476082,0.3938588198026012,1,1,0,,,52,,0,0.2395
233,geometric_median,10,0,48.984185769274795,8.392827782540003,48.984190173927054,8.39282227363986,0.6344536741335361,1,1,0,,,12,,0,0.0613
235,geometric_median,14,0,48.98578636106669,8.394250354344777,48.98579359601027,8.394292572420285,3.1930842511818196,0,0,0,,,39,,0,0.1817
236,geometric_median,8,0,48.98484799205263,8.394634213193589,48.984844572427704,8.394624797216466,0.7871536468478418,1,1,0,,,29,,0,0.1345
237,geometric_median,6,0,48.983673930043956,8.393516749908613,48.98368675653624,8.39351629536858,1.4268147410711747,0,1,0,,,199,,0,0.8815
238,geometric_median,7,0,48.983889048283075,8.392883635575648,48.98389510364614,8.392895907053706,1.1226205515440562,0,1,0,,,34,,0,0.1525
240,geometric_median,13,0,48.984195299656335,8.392830511694214,48.9841979239747,8.392828536478168,0.32569614640997385,1,1,0,,,32,,0,0.1485
241,geometric_median,11,0,48.98441745950026,8.391973354039488,48.98441749248663,8.391965300484427,0.5894882928515295,1,1,0,,,21,,0,0.109
242,geometric_median,17,0,48.98447678000096,8.391988295144579,48.98447145420944,8.392011599742577,1.8056694319034994,0,1,0,,,58,,0,0.2749
243,geometric_median,20,0,48.98457443108997,8.391717660767338,48.98454775019674,8.39179000357526,6.069765029150217,0,0,0,,,41,,0,0.1923
244,geometric_median,6,0,48.985393581335174,8.392689909837854,48.985376395630496,8.392678529891356,2.0848296737846055,0,0,0,,,199,,0,0.8472
245,geometric_median,5,0,48.98556921941315,8.392609997954992,48.98560945376316,8.392550063974124,6.266108883893315,0,0,0,,,36,,0,0.1607
246,geometric_median,8,0,48.985947800153376,8.39170999788271,48.98599169915983,8.391665775993815,5.857476335980142,0,0,0,,,199,,0,0.8482
247,geometric_median,7,0,48.98585913496025,8.391656307688145,48.9858418401114,8.3916190304379,3.3381928433970467,0,0,0,,,27,,0,0.123
248,geometric_median,14,0,48.98621999098229,8.390585544705107,48.98621899240635,8.390587866122926,0.20298145341540907,1,1,0,,,199,,0,0.8687
249,geometric_median,12,0,48.9825006670144,8.390206532023091,48.98249684244867,8.390205621258884,0.4305205181710021,1,1,0,,,71,,0,0.3152
250,geometric_median,6,0,48.988321817256356,8.470674925730247,48.988349336094146,8.470690067137578,3.2548196216644043,0,0,0,,,39,,0,0.174
251,geometric_median,8,0,48.98803469884466,8.470814808169067,48.988021266590636,8.470810505432391,1.5266278532216195,0,1,0,,,32,,0,0.1464
252,geometric_median,9,0,48.98799297594419,8.47087524994117,48.988004151159615,8.470848840255053,2.297969130881263,0,0,0,,,17,,0,0.0802
253,geometric_median,8,0,48.987886430397026,8.471363717187844,48.98790219685185,8.471422023946817,4.613612283433658,0,0,0,,,199,,0,0.8677
