sign_id,method,k_used,seed,est_lat,est_lon,gt_lat,gt_lon,err_m,hit_1m,hit_2m,n_outliers_detected,outlier_idx,residual_norm,n_iter,assumed_s,fallback_triggered,runtime_ms
45,cosamp,13,0,48.95885672725779,8.405972182129752,48.95885663507571,8.405977215348424,0.3687354232748371,1,1,3,0|1|11,7.052319,,3,0,0.2077
46,cosamp,15,0,48.9431303981682,8.409111492299878,48.94312963201558,8.409122608985903,0.8187986446010926,1,1,3,1|3|8,4.685204,,3,0,0.3743
47,cosamp,19,0,48.943113936555534,8.409154443237457,48.94311380552018,8.409155077174894,0.048671807235666935,1,1,3,3|5|15,34.150878,,3,0,0.3085
48,cosamp,19,0,48.943063845829634,8.409135303836583,48.94306486288977,8.409119633657612,1.153480232960094,0,1,3,0|1|5,33.58321,,3,0,0.224
49,cosamp,13,0,48.94300788682582,8.409495559256012,48.94301091350838,8.409482777561662,0.9949882242694013,1,1,3,4|10|12,20.90882,,3,0,0.457
50,cosamp,13,0,48.94301115215356,8.409471604771456,48.94301039462745,8.409481569866855,0.7348403263198402,1,1,3,1|3|6,7.012378,,3,0,0.1889
51,cosamp,13,0,48.94296539475707,8.409423483628432,48.94295561108832,8.409430032149713,1.1890884516656726,0,1,3,2|7|9,5.329259,,3,0,0.3823
52,cosamp,11,0,48.94224667626652,8.411491446004383,48.942217287367484,8.41149040963212,3.26918054720368,0,0,3,2|5|7,3.939588,,3,0,0.1815
54,cosamp,13,0,48.94268568160368,8.413817316051695,48.94268369423031,8.413821471125225,0.37615916383605713,1,1,3,0|1|6,6.208379,,3,0,0.4352
55,cosamp,4,0,48.942716016023795,8.414148509555423,48.94271185426669,8.414149195405537,0.46554237677236077,1,1,0,,,199,,1,0.8742
57,cosamp,5,0,48.94400767261202,8.416288791987638,48.94401480267582,8.41634685837474,4.326856804458506,0,0,0,,,33,,1,0.1551
58,cosamp,33,0,48.94476059655051,8.417952898607147,48.944767127454554,8.41800216863239,3.6815139800441345,0,0,3,1|2|4,43.848236,,3,0,0.4606
60,cosamp,4,0,48.94912488880969,8.413307492794651,48.94915683732388,8.413357428633521,5.099178702427684,0,0,0,,,199,,1,0.8618
61,cosamp,6,0,48.950817101514794,8.415072899836895,48.95084087851072,8.415059983227167,2.8083595436436175,0,0,0,,,199,,1,0.8635
62,cosamp,6,0,48.95088329691682,8.41515449040447,48.95089289785463,8.415138380264867,1.5913272426893041,0,1,0,,,136,,1,0.6005
63,cosamp,7,0,48.95123851574063,8.4168265458317,48.95122100485476,8.416797926632704,2.861140231456203,0,0,3,0|4|6,4.260503,,3,0,0.1945
64,cosamp,10,0,48.99807075569151,8.477459661090675,48.998116843477796,8.477518696462667,6.7030781534562935,0,0,3,5|8|9,7.156616,,3,0,0.2744
66,cosamp,6,0,48.99916277278158,8.478520851275526,48.99917693758366,8.478558809324605,3.1931157171838076,0,0,0,,,199,,1,0.875
67,cosamp,18,0,48.99908205258787,8.473224015470151,48.999082522420714,8.47323004928152,0.44459387094636826,1,1,3,2|6|17,16.949546,,3,0,0.533
68,cosamp,16,0,48.99916785478728,8.473141533935998,48.99915858009968,8.473219567344787,5.802350828450401,0,0,3,4|5|7,11.083714,,3,0,0.2088
69,cosamp,10,0,48.999222874231364,8.471816859739777,48.99922841762721,8.471817071364747,0.6166739698494179,1,1,3,0|1|2,4.57058,,3,0,0.2305
70,cosamp,11,0,48.99841794636954,8.46838801233986,48.998409700440135,8.468360658165338,2.2016839266784007,0,0,3,7|9|10,38.012886,,3,0,0.2428
71,cosamp,12,0,48.99847542475487,8.468467784533265,48.99847590077246,8.46846155724285,0.4587406080639515,1,1,3,9|10|11,29.381573,,3,0,0.3141
72,cosamp,26,0,48.9981998808861,8.468595289738582,48.99824903344226,8.468785922027827,14.98217665033343,0,0,3,0|1|22,396.279538,,3,0,0.3451
73,cosamp,17,0,48.998237480406246,8.468648978415327,48.99826543241262,8.468795877787485,11.189715003634568,0,0,3,3|6|14,163.492679,,3,0,0.4327
74,cosamp,5,0,48.99828511502574,8.468874866032516,48.99829927833804,8.468912042226089,3.1434363829081664,0,0,0,,,36,,1,0.1838
75,cosamp,19,0,48.99827711609636,8.468780825477985,48.998315083117305,8.468916335458207,10.777376266322005,0,0,3,0|17|18,215.664411,,3,0,0.5255
76,cosamp,19,0,48.99830391018728,8.46867334245965,48.99834323488168,8.468810583632907,10.953440052775274,0,0,3,0|17|18,205.433997,,3,0,0.3039
81,cosamp,7,0,49.0023473415842,8.45347542721223,49.002343130266766,8.453483095631213,0.7308619241198197,1,1,3,0|5|6,7.192732,,3,0,0.1843
82,cosamp,6,0,49.002473121292454,8.453460983299726,49.002462470315926,8.45350815604084,3.649133593156281,0,0,0,,,199,,1,0.8926
84,cosamp,8,0,49.00365252671979,8.446267962856941,49.0036701473211,8.446288123211048,2.4527074110655516,0,0,3,0|6|7,13.743116,,3,0,0.212
85,cosamp,6,0,49.00431465814964,8.442605266148187,49.00429144228445,8.442728779993875,9.39852866761781,0,0,0,,,133,,1,0.5872
87,cosamp,19,0,49.008079004305685,8.43153625014186,49.00807479165934,8.431529704209325,0.6699450250849952,1,1,3,0|16|18,27.601621,,3,0,0.2216
88,cosamp,19,0,49.008102223683274,8.431576912302116,49.008100709764044,8.431586298261276,0.7070148897348185,1,1,3,5|6|18,20.488721,,3,0,0.2962
89,cosamp,12,0,49.00820354461982,8.431724267342258,49.00830227321947,8.431615648050379,13.553571473179673,0,0,3,0|8|11,11.653519,,3,0,0.1849
90,cosamp,19,0,49.00821411726426,8.431407399626702,49.00821987587946,8.431413403911858,0.7765895321475578,1,1,3,7|8|18,20.109566,,3,0,0.2152
91,cosamp,16,0,49.00816073785437,8.431294060301376,49.00816064060647,8.431292811341311,0.09201151400979476,1,1,3,0|4|5,12.580354,,3,0,0.219
93,cosamp,14,0,49.008437686934776,8.429825073154056,49.00843672999342,8.429827587058291,0.212486539021752,1,1,3,2|4|6,11.043803,,3,0,0.2643
94,cosamp,8,0,49.00846541444548,8.429613112155705,49.00846309359085,8.429609841353342,0.35196067229877853,1,1,3,2|4|6,3.507959,,3,0,0.206
96,cosamp,7,0,49.00868403869198,8.428854776393594,49.00869204906277,8.428851229941532,0.9278467830722251,1,1,3,1|2|4,1.936083,,3,0,0.1989
97,cosamp,13,0,49.011014559895564,8.423157449104,49.01103092799133,8.42313489202283,2.4569414384785575,0,0,3,9|10|12,21.171206,,3,0,0.4675
98,cosamp,18,0,49.011032833026796,8.42331653705868,49.01102946855454,8.423327173821457,0.863422420330493,1,1,3,1|16|17,11.461178,,3,0,0.5903
99,cosamp,10,0,49.01114611655296,8.423106743248757,49.01110811622246,8.423125899437846,4.452310617031353,0,0,3,1|5|6,41.479461,,3,0,0.2477
100,cosamp,4,0,49.01515241965251,8.418157461077149,49.01515132082473,8.418160847649256,0.27622701367998237,1,1,0,,,199,,1,0.9249
102,cosamp,11,0,49.011085922108094,8.418039022113616,49.01108520403991,8.418042995885735,0.30147231407262515,1,1,3,1|8|10,7.168024,,3,0,0.312
103,cosamp,14,0,49.01096503331274,8.41788973278516,49.010862665161646,8.417824667702513,12.339372775357132,0,0,3,2|3|13,6.26588,,3,0,0.2108
105,cosamp,8,0,49.00982621156406,8.417631097498925,49.00982304641679,8.4176336290623,0.3977449500801571,1,1,3,0|2|6,2.541561,,3,0,0.165
106,cosamp,8,0,49.008869772881894,8.39739489706827,49.00888031397546,8.397383875212636,1.4228210627203601,0,1,3,5|6|7,4.278549,,3,0,0.2122
108,cosamp,17,0,49.05040314963268,8.396373119569848,49.05040373574427,8.396382177344005,0.6653052714369058,1,1,3,4|5|8,12.381627,,3,0,0.3019
109,cosamp,21,0,49.05108665562151,8.396296794895461,49.051091983077356,8.396305839225123,0.8877448763704412,1,1,3,0|1|2,25.781726,,3,0,0.3152
111,cosamp,21,0,49.0510881813588,8.396295650644785,49.05109365983753,8.396307535131836,1.0610739934646465,0,1,3,0|3|9,16.261143,,3,0,0.2464
112,cosamp,21,0,49.04954849975159,8.39633856155785,49.049538844669435,8.39629783975774,3.1644685023874852,0,0,3,0|1|2,85.133368,,3,0,0.309
114,cosamp,9,0,49.0514831549972,8.396044315455207,49.05146913603603,8.396055370838694,1.7560477967749752,0,1,3,3|7|8,2.561511,,3,0,0.2186
115,cosamp,14,0,49.05206789979581,8.395857304106391,49.05206436642282,8.395865413355601,0.7111687577123651,1,1,3,1|2|6,11.43624,,3,0,0.262
117,cosamp,7,0,49.053300999883945,8.393674612991331,49.053309037566294,8.393673131180291,0.9004149567704197,1,1,3,0|2|6,0.773913,,3,0,0.1823
118,cosamp,16,0,49.05348326032967,8.396630227811558,49.05348782661079,8.39665668833155,1.9996458944812407,0,1,3,3|4|12,34.051777,,3,0,0.278
119,cosamp,7,0,49.05330156733352,8.393670602806282,49.053308995012976,8.393673173856262,0.8471454708897673,1,1,3,0|5|6,3.095641,,3,0,0.1397
120,cosamp,16,0,48.98579527386795,8.394255073174659,48.98581402694546,8.3942980399286,3.7735209120302446,0,0,3,0|2|3,7.340503,,3,0,0.2036
121,cosamp,18,0,48.98650052074695,8.39565484703685,48.98648983325911,8.395664362701496,1.3775763062244544,0,1,3,7|8|9,9.714846,,3,0,0.2866
122,cosamp,10,0,48.98642149414443,8.395541335161692,48.986449876761135,8.395476550050772,5.696223641651266,0,0,3,1|2|5,6.651876,,3,0,0.28
124,cosamp,15,0,48.98667679862308,8.393779837115972,48.986675676913414,8.393752993425,1.9686810569973425,0,1,3,0|1|2,18.920152,,3,0,0.2683
125,cosamp,15,0,48.98674325591473,8.39381599146396,48.98675227499934,8.39381796329511,1.0133375311007353,0,1,3,0|1|8,14.266576,,3,0,0.2775
126,cosamp,27,0,48.98680855712071,8.39359922265725,48.98682160657178,8.393587491973694,1.6861820365882927,0,1,3,0|1|13,42.734873,,3,0,0.7741
127,cosamp,7,0,48.98575563715293,8.392828346550496,48.98575191076279,8.392817411280369,0.9013024326250001,1,1,3,1|2|3,1.783646,,3,0,0.1845
130,cosamp,16,0,48.98527892279295,8.393718514884146,48.98528424236844,8.39368695705649,2.3843779818194895,0,0,3,2|3|4,40.905733,,3,0,0.2734
132,cosamp,7,0,48.98482993370172,8.394705684362524,48.98482131635923,8.394696596088266,1.1665748639158031,0,1,3,0|1|5,0.933278,,3,0,0.18
133,cosamp,5,0,48.98360529868199,8.396317793106416,48.983636898015256,8.396343108290827,3.972742533068926,0,0,0,,,11,,1,0.0607
136,cosamp,6,0,48.98772455305229,8.39822164525589,48.987703075613055,8.398253077554074,3.3162202986494616,0,0,0,,,199,,1,0.8591
138,cosamp,9,0,48.98636636670059,8.39942636293397,48.986343438830836,8.399386187955873,3.8920268509006752,0,0,3,0|1|6,6.513739,,3,0,0.2235
139,cosamp,7,0,48.986220409964005,8.399269053624847,48.986214771881215,8.399260438568499,0.8892336154117984,1,1,3,1|3|6,1.790986,,3,0,0.1932
141,cosamp,15,0,48.98634799365648,8.399351715314026,48.98636397084218,8.399289575928034,4.882848720159502,0,0,3,11|13|14,11.949913,,3,0,0.2976
142,cosamp,12,0,48.986209178609144,8.39933890045915,48.98620013745401,8.399339265078936,1.005816184810462,0,1,3,8|10|11,5.547319,,3,0,0.2528
143,cosamp,5,0,48.98615847183179,8.398612767119223,48.986101766560246,8.398534224426191,8.533188545283446,0,0,0,,,9,,1,0.0525
144,cosamp,11,0,48.986263281358326,8.398447633016112,48.9862849784411,8.398440341637096,2.4712328621606043,0,0,3,2|8|9,8.65093,,3,0,0.3114
145,cosamp,4,0,48.986273148783134,8.398585875284263,48.98630989206851,8.398578418355688,4.122490109254772,0,0,0,,,199,,1,0.8805
146,cosamp,7,0,48.98614080079124,8.39843575168405,48.98612322601668,8.398431011423698,1.9850368780735244,0,1,3,3|4|6,1.487457,,3,0,0.1478
147,cosamp,8,0,48.98444691644522,8.397855236874735,48.98444792636873,8.39784437876048,0.8026517214849811,1,1,3,0|1|4,1.773438,,3,0,0.1642
148,cosamp,11,0,48.98444164700795,8.398568977994941,48.98444441570919,8.39857526234498,0.5535231291814121,1,1,3,2|8|10,3.356944,,3,0,0.1896
149,cosamp,6,0,48.984425075961454,8.398565875690089,48.98443123440828,8.398582472576406,1.394561620778019,0,1,0,,,199,,1,0.8641
150,cosamp,4,0,48.9843693604108,8.398542087126826,48.984358937316586,8.39851519414505,2.2843624717796196,0,0,0,,,199,,1,0.8537
151,cosamp,8,0,48.98434977087244,8.398515161758823,48.984343359532794,8.398514767705981,0.7135845936572186,1,1,3,0|3|7,4.642925,,3,0,0.2143
153,cosamp,10,0,48.98332194888138,8.399124492472625,48.98332027368333,8.399125014307177,0.19017315023036452,1,1,3,2|3|5,5.905078,,3,0,0.2541
154,cosamp,5,0,48.98342136921134,8.399997718796634,48.98339748223166,8.40008367417303,6.829419190723379,0,0,0,,,24,,1,0.1333
156,cosamp,10,0,48.98348112667789,8.400858347699279,48.98348597564077,8.40081123495394,3.490371534280258,0,0,3,1|2|3,3.946127,,3,0,0.1804
157,cosamp,10,0,48.98355686739561,8.400894422507697,48.983563439532645,8.400899381568639,0.8160559191735196,1,1,3,0|5|7,1.357013,,3,0,0.2862
158,cosamp,5,0,48.98351893719847,8.401757467425778,48.98343167588393,8.401846054649848,11.671259189024664,0,0,0,,,35,,1,0.1635
159,cosamp,8,0,48.98372176578684,8.402890388021348,48.98371981239134,8.402891842038814,0.2419056351866806,1,1,3,0|2|5,1.95056,,3,0,0.2074
160,cosamp,6,0,48.98372240391552,8.402895571875849,48.983719397332024,8.402894078753715,0.35176866891188,1,1,0,,,199,,1,0.8714
163,cosamp,4,0,48.98222537201582,8.398480715026196,48.9822625568543,8.398580249188166,8.377463314348017,0,0,0,,,199,,1,0.8685
164,cosamp,4,0,48.982226744437696,8.398480654186791,48.982261106301884,8.398576686195657,8.000894559933014,0,0,0,,,199,,1,0.8732
165,cosamp,5,0,48.98244571506887,8.40035880899324,48.98245039460454,8.400364268246776,0.6561310669703682,1,1,0,,,37,,1,0.1758
166,cosamp,5,0,48.98247411323555,8.401162464551774,48.982468621721836,8.40115734623201,0.7164672639363603,1,1,0,,,33,,1,0.153
168,cosamp,4,0,48.982614775416046,8.401894928946085,48.98261792947629,8.401897744058669,0.40680891789472984,1,1,0,,,199,,1,0.9264
169,cosamp,7,0,48.98260732675534,8.402143862123099,48.98260508402506,8.402140678431367,0.3413402795041641,1,1,3,0|4|6,1.150655,,3,0,0.1979
170,cosamp,7,0,48.98260627303543,8.402135326141146,48.982603824956776,8.40213349396468,0.3034885358080445,1,1,3,2|3|5,1.355652,,3,0,0.1856
171,cosamp,5,0,48.983066966975144,8.402014512278523,48.983078816133165,8.402019361557091,1.3647062164934678,0,1,0,,,81,,1,0.3661
172,cosamp,7,0,48.9836344734155,8.40170068354232,48.9836311307027,8.401682525350475,1.380110736506737,0,1,3,0|1|3,5.855179,,3,0,0.1838
173,cosamp,12,0,48.98371708781679,8.401758777967128,48.98366211857733,8.401801045197546,6.851381352763395,0,0,3,1|2|7,8.110077,,3,0,0.3122
174,cosamp,7,0,48.98355792038094,8.401908379526272,48.98356159518731,8.401918368835496,0.8376349689635681,1,1,3,0|1|5,0.803734,,3,0,0.1404
175,cosamp,10,0,48.98457357401868,8.4016624651452,48.98446901651112,8.401670468741413,11.64252937579013,0,0,3,0|4|6,8.958581,,3,0,0.2273
176,cosamp,4,0,48.97191294276045,8.479517970757179,48.97191881326706,8.479509768870228,0.8870174370893443,1,1,0,,,55,,1,0.2542
177,cosamp,8,0,48.96999570897263,8.479893465302291,48.96998993035151,8.479888093927556,0.7534196265991664,1,1,3,0|6|7,1.09025,,3,0,0.1634
178,cosamp,11,0,48.9699283615703,8.480054020072375,48.96994287359756,8.480025385153452,2.645753563694211,0,0,3,3|4|5,5.480003,,3,0,0.2397
183,cosamp,13,0,48.971865193100825,8.475652871517243,48.97186251338444,8.47565591224496,0.37198043263011665,1,1,3,0|1|12,8.541596,,3,0,0.2577
184,cosamp,5,0,48.97200643124342,8.475658799754042,48.97202877228772,8.475661292877858,2.4912253709069665,0,0,0,,,29,,1,0.1383
185,cosamp,9,0,48.972256002157465,8.475564242085056,48.972161995644996,8.47559168752206,10.645737761349366,0,0,3,0|7|8,3.265598,,3,0,0.2185
186,cosamp,11,0,48.97227076646392,8.478574476887133,48.97227458286877,8.478554437418476,1.5272932252679625,0,1,3,4|7|9,7.580333,,3,0,0.2389
187,cosamp,5,0,48.971906389955265,8.47811191151917,48.97190429315055,8.478113055145656,0.2477603278455456,1,1,0,,,17,,1,0.086
189,cosamp,10,0,48.96892061627963,8.478511158372676,48.96891778625865,8.478513992916096,0.3769922941080375,1,1,3,3|5|9,1.655486,,3,0,0.1751
190,cosamp,9,0,48.96891758341159,8.478505709174707,48.96891402102997,8.478509707849677,0.4926111758517561,1,1,3,0|2|8,1.599912,,3,0,0.2179
191,cosamp,8,0,48.96891044861894,8.478439366817662,48.96890823401096,8.478419777953741,1.4552362939347594,0,1,3,0|2|4,1.235644,,3,0,0.2077
192,cosamp,5,0,48.96862115422047,8.478427852811755,48.96862317463902,8.478412237827733,1.1651635896695505,0,1,0,,,8,,1,0.0469
193,cosamp,5,0,48.96862074642674,8.478427353113942,48.96861350094028,8.478409773935644,1.5185199731887211,0,1,0,,,9,,1,0.0492
195,cosamp,6,0,48.96826033881154,8.478495489194692,48.96825635076422,8.478529760793164,2.5481998921199236,0,0,0,,,199,,1,0.8665
196,cosamp,4,0,48.96827432796024,8.478359581212603,48.968273316322424,8.478353315592653,0.4723512433644046,1,1,0,,,199,,1,0.8575
197,cosamp,6,0,48.96648909725019,8.477628839710583,48.966552512253564,8.477671257015073,7.705936963510064,0,0,0,,,199,,1,0.861
198,cosamp,6,0,48.96662990253556,8.477405156529056,48.966649261133185,8.47741498622875,2.2699765034614523,0,0,0,,,199,,1,0.8861
199,cosamp,4,0,48.96685026605491,8.477292789837536,48.96685382675557,8.477295784234368,0.452628845931965,1,1,0,,,106,,1,0.4623
200,cosamp,11,0,48.983306015068045,8.390802151856526,48.983323206720485,8.390773311637187,2.8480804461065423,0,0,3,3|4|9,9.648198,,3,0,0.1825
201,cosamp,11,0,48.98331927716634,8.390804452029737,48.983333215954715,8.390785216023506,2.0941246367912547,0,0,3,1|4|8,4.665365,,3,0,0.3287
202,cosamp,20,0,48.9832880926718,8.391008660088891,48.98328680453884,8.391026878956199,1.341225310118812,0,1,3,1|4|17,25.470835,,3,0,0.3844
204,cosamp,16,0,48.98419438694352,8.392825734783498,48.98419231939021,8.39281942483492,0.5159261010394887,1,1,3,0|1|12,10.241283,,3,0,0.2749
205,cosamp,17,0,48.9844104095245,8.391977477005044,48.98441262119869,8.39196607164925,0.8702900870313642,1,1,3,0|1|2,32.525251,,3,0,0.2079
206,cosamp,23,0,48.984466281796735,8.391996509197762,48.9844645945549,8.392009987161641,1.0041994449501093,0,1,3,4|7|9,40.429275,,3,0,0.2346
207,cosamp,28,0,48.98456836373607,8.391714745260016,48.98454122585879,8.391790109952854,6.287888236971977,0,0,3,9|21|25,97.142246,,3,0,0.3499
208,cosamp,7,0,48.98538778450341,8.392676958656196,48.98537725544665,8.392673715939354,1.1947431448424608,0,1,3,0|1|6,4.159372,,3,0,0.1388
209,cosamp,11,0,48.985593862175655,8.392600471150306,48.98561617858674,8.392572489308368,3.217748971532333,0,0,3,2|4|10,7.044629,,3,0,0.4101
210,cosamp,18,0,48.985945249076465,8.391707249347377,48.98596194981985,8.391698605125454,1.9620881160831776,0,1,3,4|14|16,14.050118,,3,0,0.2853
211,cosamp,12,0,48.9858551743154,8.391651157591408,48.98584107062257,8.391615691949978,3.0328797829566034,0,0,3,5|9|11,8.095558,,3,0,0.4257
213,cosamp,15,0,48.98512669334083,8.389786025096507,48.985131373674136,8.389783108758179,0.5625668136713318,1,1,3,0|12|13,14.652959,,3,0,0.2915
214,cosamp,10,0,48.98511341657464,8.389715815673323,48.985112618584935,8.389664657009638,3.7455381493626083,0,0,3,0|2|9,16.68411,,3,0,0.249
215,cosamp,7,0,48.9847943995272,8.390296472745703,48.98477570430932,8.390299740795824,2.0927998098906784,0,0,3,0|5|6,4.59117,,3,0,0.1803
216,cosamp,15,0,48.98471683549462,8.390458580492894,48.984733344686454,8.390415688789837,3.6368652192452795,0,0,3,0|1|2,20.377299,,3,0,0.2671
217,cosamp,4,0,48.984837563558834,8.390770862410365,48.984853047327206,8.39075199353325,2.2073710530839095,0,0,0,,,199,,1,0.8985
218,cosamp,9,0,48.984843647834815,8.39092722811717,48.98484227295914,8.390938472405844,0.8370966784998548,1,1,3,0|1|5,0.644538,,3,0,0.1696
219,cosamp,15,0,48.984572923051005,8.391770644586128,48.98457058504026,8.391763451151109,0.5872196923251874,1,1,3,5|11|12,19.740626,,3,0,0.2007
220,cosamp,15,0,48.98452277013193,8.391720168517278,48.98451448553811,8.39172277485623,0.9408681299623208,1,1,3,2|3|4,26.601596,,3,0,0.2714
221,cosamp,20,0,48.98443182895687,8.391986422979,48.9844435565812,8.39194389441013,3.3750407765285706,0,0,3,0|1|11,74.247997,,3,0,0.2216
222,cosamp,12,0,48.98331019002328,8.390888085115986,48.983351119165825,8.390923791621438,5.248698146894047,0,0,3,0|1|11,57.923563,,3,0,0.2574
223,cosamp,12,0,48.98324221865672,8.39102108369407,48.983225801011194,8.391035876284054,2.122713048510798,0,0,3,6|10|11,7.106004,,3,0,0.2474
224,cosamp,12,0,48.98323302757675,8.391014395217521,48.98321674687682,8.391023753208364,1.93580430137928,0,1,3,1|2|9,4.026335,,3,0,0.4302
225,cosamp,9,0,48.98328699247787,8.390792770572942,48.98329939739868,8.390777472188791,1.7768114826924482,0,1,3,0|3|4,9.235441,,3,0,0.2137
226,cosamp,9,0,48.98336460207038,8.390864841045012,48.98337353402185,8.390840755363016,2.0235549691177024,0,0,3,0|1|8,15.964964,,3,0,0.2144
229,cosamp,16,0,48.98326422328525,8.39409217042743,48.98326409797191,8.394106220676512,1.0285207504328455,0,1,3,2|3|4,11.063087,,3,0,0.2043
232,cosamp,12,0,48.98388137169003,8.392881227622762,48.98388223874977,8.392886187476082,0.3756258001680774,1,1,3,0|1|11,6.889706,,3,0,0.1808
233,cosamp,10,0,48.98418948419338,8.392828428683227,48.984190173927054,8.39282227363986,0.4570013056182512,1,1,3,5|8|9,5.556267,,3,0,0.1738
235,cosamp,14,0,48.985784781499554,8.394248432169316,48.98579359601027,8.394292572420285,3.3761791011211466,0,0,3,3|6|12,10.256849,,3,0,0.2648
236,cosamp,8,0,48.98484798217775,8.39463430260584,48.984844572427704,8.394624797216466,0.7923638039649323,1,1,3,0|4|7,0.681227,,3,0,0.1586
237,cosamp,6,0,48.983673930043956,8.393516749908613,48.98368675653624,8.39351629536858,1.4268147410711747,0,1,0,,,199,,1,0.9255
